"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"477","1.4890180"," 1.899846516","11.264122","7.901957e-04","2.742815e-02","ENSRNOG00000016292"
"478","1.7205545"," 1.828394738","11.239049","8.009417e-04","2.774966e-02","ENSRNOG00000052774"
"479","1.1124348"," 2.340690803","11.232706","8.036838e-04","2.777825e-02","ENSRNOG00000056151"
"480","1.9672996"," 1.496478130","11.230277","8.047363e-04","2.777825e-02","ENSRNOG00000029131"
"481","0.9954217"," 3.142477931","11.221806","8.084180e-04","2.780274e-02","ENSRNOG00000052310"
"482","2.6754696"," 0.206702378","11.202922","8.166863e-04","2.803557e-02","ENSRNOG00000032820"
"483","2.2864213"," 0.979447855","11.166466","8.328913e-04","2.828495e-02","ENSRNOG00000039210"
"484","1.5475774"," 2.105779997","11.165782","8.331985e-04","2.828495e-02","ENSRNOG00000018366"
"485","1.5673135"," 1.765838761","11.161548","8.351022e-04","2.828495e-02","ENSRNOG00000009160"
"486","1.0553339"," 2.870963915","11.159453","8.360457e-04","2.828495e-02","ENSRNOG00000002468"
"487","1.9078923"," 0.792194273","11.138435","8.455718e-04","2.839731e-02","ENSRNOG00000042158"
"488","1.6098100"," 1.517446533","11.137616","8.459453e-04","2.839731e-02","ENSRNOG00000010899"
"489","1.2005620"," 2.607405631","11.134326","8.474474e-04","2.839731e-02","ENSRNOG00000020985"
"490","1.4387954"," 2.110618407","11.127064","8.507714e-04","2.839731e-02","ENSRNOG00000001195"
"491","1.9647258"," 2.172587125","11.123777","8.522806e-04","2.839731e-02","ENSRNOG00000052093"
"492","1.2367137"," 2.091525647","11.117822","8.550211e-04","2.839731e-02","ENSRNOG00000015913"
"493","2.2132559"," 0.937508532","11.115564","8.560631e-04","2.839731e-02","ENSRNOG00000055192"
"494","1.6265875"," 1.660101469","11.111437","8.579697e-04","2.841019e-02","ENSRNOG00000042391"
"495","2.4189906"," 0.388026254","11.104264","8.612948e-04","2.843391e-02","ENSRNOG00000058316"
"496","2.7618532"," 0.009805698","11.095003","8.656064e-04","2.851167e-02","ENSRNOG00000052169"
"497","1.1599959"," 2.558755651","11.084301","8.706162e-04","2.857607e-02","ENSRNOG00000007261"
"498","1.6584040"," 1.629967276","11.077714","8.737145e-04","2.861908e-02","ENSRNOG00000007044"
"499","2.2008973"," 0.871450058","11.075017","8.749859e-04","2.861908e-02","ENSRNOG00000053496"
"500","2.3943826"," 0.607007860","11.066342","8.790896e-04","2.867477e-02","ENSRNOG00000047955"
"501","2.0199429"," 1.172546945","11.058874","8.826375e-04","2.867477e-02","ENSRNOG00000027954"
"502","1.2421151"," 2.478311258","11.058491","8.828195e-04","2.867477e-02","ENSRNOG00000018254"
"503","1.5594968"," 1.356640529","11.043425","8.900228e-04","2.885864e-02","ENSRNOG00000010929"
"504","1.2445586"," 1.998898240","11.039339","8.919866e-04","2.887228e-02","ENSRNOG00000061625"
"505","1.6101695"," 1.897033599","11.028124","8.973989e-04","2.895370e-02","ENSRNOG00000009043"
"506","1.4077093"," 1.982389039","11.027042","8.979229e-04","2.895370e-02","ENSRNOG00000053804"
"507","1.1377241"," 2.493239030","11.020625","9.010366e-04","2.895370e-02","ENSRNOG00000014710"
"508","2.4943383"," 0.037344172","11.019123","9.017671e-04","2.895370e-02","ENSRNOG00000031013"
"509","2.3059112"," 1.288241808","11.014638","9.039517e-04","2.895896e-02","ENSRNOG00000009686"
"510","2.1768563"," 1.352560382","11.000425","9.109101e-04","2.903274e-02","ENSRNOG00000010451"
"511","1.2091788"," 2.523361276","10.997047","9.125716e-04","2.903623e-02","ENSRNOG00000018141"
"512","2.7074713","-0.338264770","10.992474","9.148262e-04","2.905493e-02","ENSRNOG00000057564"
"513","1.8989829"," 0.553822898","10.989561","9.162652e-04","2.905493e-02","ENSRNOG00000004278"
