"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"1867","-1.19505254710431","8.9579651969187","23.367185793589","1.33842342220314e-06","4.9160911345037e-06","25524","Psap","ENSRNOG00000000571"
"1868","-0.945912541925294","5.13153301549264","23.364671522766","1.34017400916292e-06","4.91990554160819e-06","315644","Bco2","ENSRNOG00000038746"
"1869","-1.69250934528232","-0.126568168673196","23.3592174857851","1.34397933635632e-06","4.93125503711407e-06","294708","Sgtb","ENSRNOG00000011937"
"1870","-2.31700446173954","-0.160529433016983","23.3447103740865","1.3541539005422e-06","4.96726801106772e-06","303856","Atp13a5","ENSRNOG00000024127"
"1871","-2.06497148964194","2.55436110394021","23.3437829633159","1.35480696119391e-06","4.96834463635282e-06","246775","Tnfsf10","ENSRNOG00000013269"
"1872","-2.02080980844978","0.429741868791155","23.3356179067966","1.3605702501876e-06","4.98815593448987e-06","NULL"," ","ENSRNOG00000060438"
"1873","-1.4607953896859","1.66945783505877","23.2979518038922","1.38747679468428e-06","5.0827556598482e-06","687739","Naif1","ENSRNOG00000050204"
"1874","-1.0451311210046","3.26806332788223","23.2970038241912","1.38816081913544e-06","5.08391364930124e-06","497099","Xkr9","ENSRNOG00000040289"
"1875","-0.819353899869811","4.14864298878973","23.2729768567243","1.40561110064707e-06","5.14509514933544e-06","309774","Gopc","ENSRNOG00000000408"
"1876","-1.64255577593363","7.30428585117706","23.2621519681626","1.41354471708975e-06","5.17276506905352e-06","24771","Sdc4","ENSRNOG00000014297"
"1877","-0.865137894655721","4.44867616909054","23.2489896303929","1.42325199392426e-06","5.20690920096515e-06","311857","Gpr107","ENSRNOG00000023589"
"1878","-1.55272195535268","2.48556338081781","23.2430326625421","1.42766723166012e-06","5.22167967365789e-06","360850","Nek7","ENSRNOG00000000657"
"1879","-1.12854902344992","4.72038185744652","23.2355998738244","1.433195600928e-06","5.23912614117012e-06","301007","Wdr6","ENSRNOG00000020185"
"1880","-1.40869323562224","4.6376428719342","23.1707103089015","1.48238042175071e-06","5.41176556611659e-06","29633","Ndst1","ENSRNOG00000019014"
"1881","-1.63539268426669","8.11488743192321","23.1446331461886","1.50262001557957e-06","5.48275769085782e-06","60666","Gpd1","ENSRNOG00000056457"
"1882","-1.31730778716849","1.92411236077069","23.1325535637568","1.51208919891449e-06","5.51439655597795e-06","308584","Plekha4","ENSRNOG00000020942"
"1883","-0.875674868000627","3.61475347142653","23.1165453070778","1.52473035003487e-06","5.55316920842957e-06","295051","Alg5","ENSRNOG00000058694"
"1884","-2.07528569531624","2.01121815671906","23.1004499130362","1.53754717948087e-06","5.59689855797331e-06","29415","S1pr2","ENSRNOG00000020653"
"1885","-2.76880250799924","5.8722261222645","23.0823423874548","1.55209549574712e-06","5.64602878311435e-06","499298","Cabp2","ENSRNOG00000018339"
"1886","-1.58800755715686","2.20163162383863","23.0821265408454","1.55226974577011e-06","5.64602878311435e-06","312607","Pdzrn3","ENSRNOG00000057556"
"1887","-1.009650533998","3.5240339998895","23.067618358724","1.56402709889807e-06","5.6858001716847e-06","368062","Ankib1","ENSRNOG00000005502"
"1888","-0.774943705804488","5.35533130381784","23.0457053477648","1.58195484828715e-06","5.74946136076587e-06","684112","Sik3","ENSRNOG00000045931"
"1889","-1.8839872821033","0.781144742149701","22.9836618731615","1.63384054485561e-06","5.93023605169813e-06","NULL"," ","ENSRNOG00000046031"
"1890","-0.844839156515369","6.12105359079171","22.9733893696426","1.64259446068783e-06","5.9588790385362e-06","313658","Ubr4","ENSRNOG00000018183"
"1891","-0.982482820361596","4.36225376068967","22.9693930396567","1.64601270906735e-06","5.96971223461749e-06","81917","Hip1r","ENSRNOG00000001091"
"1892","-1.18728525094205","8.4858538278575","22.9287518265369","1.68118288696425e-06","6.09246921900657e-06","64194","Insig1","ENSRNOG00000006859"
"1893","-0.983871228923405","4.46742340893677","22.9255908912093","1.68394969152992e-06","6.10089586721564e-06","306687","Mfsd14b","ENSRNOG00000018227"
"1894","-0.978172561930935","5.22614252737454","22.9210251441379","1.68795420983848e-06","6.11380111967184e-06","313843","Galm","ENSRNOG00000007023"
"1895","-0.910416420569057","3.77197598059548","22.916539811295","1.69189749958204e-06","6.12647789549913e-06","266806","Erc1","ENSRNOG00000009264"
"1896","-0.994296521782353","3.27725792438192","22.9061523676368","1.70106515725136e-06","6.1580608705526e-06","305792","Kctd6","ENSRNOG00000007817"
"1897","-2.06492127855151","1.35867884696699","22.905553684014","1.70159505420709e-06","6.15836575668767e-06","362050","Gbp5","ENSRNOG00000032240"
"1898","-0.897285614282325","4.62535542531607","22.8936092973551","1.71220174510495e-06","6.19513058755175e-06","288993","Slc35f5","ENSRNOG00000003403"
"1899","-1.53550650090594","5.69504275327616","22.8750689996136","1.72879716231762e-06","6.2486569817868e-06","79237","Hhex","ENSRNOG00000016595"
"1900","-1.29290902337061","6.37274797016892","22.8445444774214","1.75647188701417e-06","6.3420247020543e-06","310201","Cmbl","ENSRNOG00000011260"
"1901","-1.13773258450618","2.69525623801903","22.8304007722165","1.76944535428144e-06","6.38553040100835e-06","298558","Zfp46","ENSRNOG00000049975"
"1902","-1.15694646806796","1.96720570304811","22.8132555430121","1.78530095065905e-06","6.43938620104587e-06","100362241","Plekhg6","ENSRNOG00000019528"
"1903","-1.47061749543112","1.32990095736085","22.809360431268","1.78892290003784e-06","6.45076634465628e-06","294568","Wasf1","ENSRNOG00000047476"
"1904","-0.895477789185557","3.75361144406745","22.8071861128816","1.79094793913166e-06","6.45321528520273e-06","300463","Herpud2","ENSRNOG00000029995"
"1905","-0.91836236557667","5.80653143762229","22.7909298933331","1.80616111674626e-06","6.50443948689077e-06","246233","Macrod1","ENSRNOG00000021174"
"1906","-2.0891033772812","10.8008480335881","22.7614244668121","1.83410532565895e-06","6.60163255794619e-06","83928","Fetub","ENSRNOG00000001806"
"1907","-1.3745020918486","2.89846580708115","22.7545783152351","1.84065097199742e-06","6.62174306978921e-06","305922","Lats2","ENSRNOG00000056343"
"1908","-1.02304000084205","5.49367580003298","22.7415143857047","1.85320656371921e-06","6.6651765480146e-06","29194","Chka","ENSRNOG00000016791"
"1909","-1.67729471310032","3.62472018062393","22.6419420229971","1.95177048793332e-06","7.00872260973559e-06","54293","Rgs3","ENSRNOG00000024501"
"1910","-1.32010786510811","2.65919240459398","22.5638515598915","2.03273589940616e-06","7.28621132503096e-06","365841","Slc25a44","ENSRNOG00000025269"
"1911","-2.56177485396898","1.44369414166019","22.5384213844536","2.05982292652635e-06","7.37756174150883e-06","304301","Mmd2","ENSRNOG00000001113"
"1912","-1.35297344765812","2.51931158266268","22.533989970886","2.0645799704656e-06","7.39268360505148e-06","502317","Aplp1","ENSRNOG00000020851"
"1913","-1.22391496642799","1.82430527772147","22.5005209910981","2.10086608428716e-06","7.51871731486143e-06","302817","Enox2","ENSRNOG00000030622"
"1914","-1.12657037233356","7.29878791557899","22.4780089762837","2.12563217554146e-06","7.60144549731675e-06","117099","Bdh1","ENSRNOG00000001736"
"1915","-0.742423222954277","5.60751710655484","22.4685114267005","2.13616834129123e-06","7.63714725484145e-06","301245","Yipf3","ENSRNOG00000018998"
"1916","-0.855503004609686","4.3178445916728","22.4583752154662","2.14747081027069e-06","7.67556949206425e-06","294207","Ppp1r11","ENSRNOG00000000780"
"1917","-1.28967634492645","1.76286025175065","22.4550198564271","2.15122543265058e-06","7.68302740459181e-06","294774","Ttc33","ENSRNOG00000013217"
"1918","-1.15963499959729","3.31260489205887","22.4543120988559","2.15201824887503e-06","7.68387291032432e-06","NULL"," ","ENSRNOG00000049681"
"1919","-1.4885498842816","10.5433056095796","22.4360723221745","2.17255151354291e-06","7.74917832063394e-06","54225","Apob","ENSRNOG00000005542"
"1920","-1.69124909432721","0.013032048384137","22.415784561718","2.19562124347342e-06","7.82742372092769e-06","414793","RT1-CE3","ENSRNOG00000031607"
"1921","-0.881074223033643","4.6346220731022","22.4100393909821","2.20219876122583e-06","7.84884768703084e-06","361174","Alg11","ENSRNOG00000012841"
"1922","-1.32979116514536","1.72215601801092","22.3614478937535","2.25862665173298e-06","8.04373790557894e-06","295365","Amigo1","ENSRNOG00000045665"
