"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"100","-6.3262571971749","4.40581055170106","337.001088122917","2.87070552964187e-75","2.83338635775652e-73","64668","Mbl2","ENSRNOG00000050305"
"101","-6.11119310942401","7.71226266840134","336.830343646301","3.12733742041078e-75","3.06479067200256e-73","24235","C4bpa","ENSRNOG00000004062"
"102","-5.40580988715769","6.77206033599913","336.188954459772","4.31382073411957e-75","4.16841782545904e-73","245961","Dmgdh","ENSRNOG00000023588"
"103","-6.13070078738115","3.70740427060403","334.091658791767","1.23490905189142e-74","1.16876529308464e-72","679784","Slc17a4","ENSRNOG00000022505"
"104","-6.98113592713653","8.61794815314658","332.315875814068","3.00878929660837e-74","2.82826193881187e-72","117512","C9","ENSRNOG00000013736"
"105","-3.84339531906082","5.43542698741767","332.050953631405","3.43629980905799e-74","3.2082966730786e-72","29502","Slc20a2","ENSRNOG00000019490"
"106","-5.9579804303206","7.648114212538","331.266531463945","5.09256629899887e-74","4.72275712211855e-72","246328","Serpina4","ENSRNOG00000009788"
"107","-4.16582091426542","6.27787007057375","329.173784198352","1.45458443206666e-73","1.32233208436165e-71","171408","Dcxr","ENSRNOG00000050315"
"108","-5.72575320408295","6.4538331038536","328.949887621781","1.62743751617856e-73","1.46979945088597e-71","498241","RGD1564614","ENSRNOG00000042369"
"109","-5.83068161611321","4.46130460452691","328.410471551562","2.13300204280306e-73","1.9138845602242e-71","497901","Leap2","ENSRNOG00000007218"
"110","-6.79895826015553","8.12180953493119","325.216798474085","1.05827317981629e-72","9.36677103644628e-71","171518","Cyp2c22","ENSRNOG00000021924"
"111","-4.52921159473524","6.53472985321554","325.205565893227","1.0642517388349e-72","9.36677103644628e-71","171163","Slc6a13","ENSRNOG00000012876"
"112","-5.04188497032075","4.51922591216694","324.671378369492","1.39122231080586e-72","1.21670315764022e-70","394266","Gjb2","ENSRNOG00000008855"
"113","-4.73968778270518","6.98069309480039","322.546725260214","4.0380909861803e-72","3.50932963817858e-70","246771","Slc25a25","ENSRNOG00000014338"
"114","-3.73988766343576","7.230865237807","318.00310928463","3.94340573866203e-71","3.36357904301432e-69","25621","Cd81","ENSRNOG00000020451"
"115","-4.27848489112418","7.44961318806608","317.462581213315","5.17145518547425e-71","4.35726632639531e-69","25423","Ctsc","ENSRNOG00000016496"
"116","-3.78946704015711","5.45666111956068","317.056110475954","6.34093418714988e-71","5.3102441574568e-69","297768","Lactb2","ENSRNOG00000007829"
"117","-4.58856763047497","5.21575399168128","316.508586979568","8.34486748396934e-71","6.94634812611375e-69","362998","Dnajc22","ENSRNOG00000053498"
"118","-5.33630448882141","6.59191534183226","316.412275615016","8.75787751168302e-71","7.24648811116383e-69","24548","Mbl1","ENSRNOG00000011706"
"119","-6.9096498872091","9.37235453346084","316.381147578292","8.89568640888142e-71","7.31670207130497e-69","171016","Hrg","ENSRNOG00000001809"
"120","-4.143381633409","6.47104174397159","314.945021556644","1.82815085604807e-70","1.48596403111013e-68","83526","Atrn","ENSRNOG00000021240"
"121","-4.29320791448482","5.75763750657505","314.50382681404","2.28096569445954e-70","1.8324641840722e-68","64355","Lsr","ENSRNOG00000021053"
"122","-6.28192851939351","7.58443762035934","312.712537615531","5.60176381860785e-70","4.44857312905306e-68","25235","Ghr","ENSRNOG00000015654"
"123","-5.8109319445442","7.66667293156081","312.611069621935","5.89424679446315e-70","4.6540972689081e-68","500761","Apof","ENSRNOG00000033619"
"124","-4.82427361567783","5.7279078304492","312.316873457808","6.83148887064901e-70","5.36349506901295e-68","54410","Enpp3","ENSRNOG00000013791"
"125","-6.20041365891114","6.42768467860816","311.920498381883","8.33414680066748e-70","6.50628477353803e-68","25571","Ttpa","ENSRNOG00000007139"
"126","-3.63848965787094","5.89535632350043","310.988850313874","1.32987675950585e-69","1.02660542250569e-67","303563","Nags","ENSRNOG00000020879"
"127","-5.77614127590216","3.96206152682593","309.867621994065","2.33379319307147e-69","1.79157524121453e-67","54233","Ca5a","ENSRNOG00000019098"
"128","-3.94251874976816","6.81993675319939","309.460243397596","2.86290778411727e-69","2.18561656137748e-67","690610","Tmem86b","ENSRNOG00000038607"
"129","-3.6869618065409","6.20323416011697","307.670302359141","7.02651089889156e-69","5.30559167217943e-67","688517","Mmut","ENSRNOG00000050843"
"130","-6.48048533020893","8.5703147606986","307.565293575568","7.40654631999725e-69","5.55190242701724e-67","282708","Afm","ENSRNOG00000002878"
"131","-7.31868222694889","7.97154673387826","307.558166512668","7.43307243449262e-69","5.55190242701724e-67","24813","Tat","ENSRNOG00000016348"
"132","-4.69447463798374","5.05039155743375","307.324236507911","8.35852774228013e-69","6.20957722273263e-67","362334","Tmem140","ENSRNOG00000026965"
"133","-6.02080154850171","7.8321014233446","307.113542314632","9.29029316780754e-69","6.86488080175212e-67","58978","Slco1b2","ENSRNOG00000030538"
"134","-4.94106716842271","7.02723705807349","306.262854515152","1.42348332072151e-68","1.04626024073031e-66","360887","Coq8a","ENSRNOG00000043201"
"135","-5.87421358032044","6.56888786287323","306.128138364727","1.52300225677332e-68","1.10762343074177e-66","299269","Ifi27l2b","ENSRNOG00000026605"
"136","-5.09661052766778","6.54015245120809","304.994135657808","2.6899660337047e-68","1.93593492988185e-66","301517","Cyp27a1","ENSRNOG00000017188"
"137","-4.90147503080266","8.43404733058917","304.195962827561","4.01451577853855e-68","2.85941129009514e-66","83689","Cd164","ENSRNOG00000000304"
"138","-4.65639358542662","4.07494602644703","303.726719722164","5.07996906610157e-68","3.59974423360982e-66","NULL"," ","ENSRNOG00000059770"
"139","-3.60661362098201","7.12010850892072","303.175219920738","6.69899753482509e-68","4.72279326205169e-66","365548","Pttg1ip","ENSRNOG00000001223"
"140","-6.04037345392013","8.14432192708596","302.692018630694","8.53649835252604e-68","5.98768194087334e-66","24424","Gstm2","ENSRNOG00000018937"
"141","-4.56861354690561","6.0796842699497","301.763785468979","1.35989574226812e-67","9.49042392255601e-66","25253","Dpp4","ENSRNOG00000030763"
"142","-6.32080829029149","4.55165411932208","301.092687619009","1.90420175083131e-67","1.32222411020035e-65","303743","Notum","ENSRNOG00000036680"
"143","-5.08041195274105","6.4456568715411","300.124545176457","3.09483279105303e-67","2.13821997533854e-65","81750","Pros1","ENSRNOG00000048723"
"144","-4.76080247822933","5.64948074126663","300.003419646512","3.28871579791612e-67","2.26086939779129e-65","59113","Kmo","ENSRNOG00000003709"
"145","-3.63211159081232","6.17775309250993","299.270462843865","4.75021841741695e-67","3.24943158870631e-65","298934","Adi1","ENSRNOG00000008950"
"146","-4.98428057627881","6.28032921541017","298.541639661881","6.84701860840576e-67","4.63784819269366e-65","360843","Etnk2","ENSRNOG00000028368"
"147","-3.66096975358505","6.28891243913935","298.462800927106","7.1232485054246e-67","4.80141696819303e-65","300514","Ei24","ENSRNOG00000030391"
"148","-5.68474891015926","3.48160803453689","298.346169105318","7.55246439824958e-67","5.04154362584602e-65","29735","Slc16a7","ENSRNOG00000007839"
"149","-4.88266164668194","5.66653692577233","297.879763923722","9.54343622223801e-67","6.33996162110023e-65","315795","Cgnl1","ENSRNOG00000054080"
"150","-4.88615818462012","7.73193642271047","296.699621265304","1.72514577269409e-66","1.13514591843271e-64","24538","Lipc","ENSRNOG00000060338"
"151","-3.3951335060006","6.61257938931659","295.305031054787","3.4727497526715e-66","2.2528852620852e-64","116486","Sec14l2","ENSRNOG00000004672"
"152","-4.62083644874488","7.33807363110447","295.188584518899","3.68166785978233e-66","2.37725637787253e-64","24530","Lcat","ENSRNOG00000019573"
"153","-6.87236679082787","4.59102124592472","294.996795972396","4.05350906883085e-66","2.60518085177231e-64","50572","Slco1a1","ENSRNOG00000036984"
"154","-4.69925722019527","4.1966243271827","293.796860464297","7.40070332714546e-66","4.7239615644204e-64","29487","Gstt2","ENSRNOG00000052415"
"155","-5.26334491874722","8.14823347796938","292.861074793881","1.18348940931675e-65","7.50158562290771e-64","85251","Col18a1","ENSRNOG00000001229"
"156","-5.86077597666084","7.37877502240758","292.215899925904","1.63582937774339e-65","1.03214111149124e-63","NULL"," ","ENSRNOG00000000443"
"157","-4.49685257343607","4.46368529375235","291.705261176986","2.11348432439476e-65","1.32746029065849e-63","291848","Mmp15","ENSRNOG00000012622"
"158","-4.66513965776565","5.72364097507573","290.645529174152","3.59668067734568e-65","2.21870239283761e-63","541589","Kyat3","ENSRNOG00000043426"
"159","-5.12278923367551","7.6196097466484","290.405500784394","4.05696792620653e-65","2.48049481435053e-63","25315","Ephx1","ENSRNOG00000003515"
"160","-6.5058934782642","4.37096059354857","290.191658604057","4.51643419653469e-65","2.74925496597869e-63","24385","Gck","ENSRNOG00000061527"
"161","-6.04567129251151","8.85949212649289","289.913892494882","5.19180497657402e-65","3.1327668631572e-63","25053","Cyp2d2","ENSRNOG00000008988"
"162","-4.80255982599107","5.67620883134849","288.873719444273","8.74911796402109e-65","5.21100482874325e-63","310681","Hjv","ENSRNOG00000021200"
"163","-3.64947618347912","6.58381370738001","287.689397824304","1.58497511531595e-64","9.39965070533724e-63","29743","Slc25a1","ENSRNOG00000038001"
"164","-7.2529487654095","7.11207499184976","287.344720286011","1.88419897026682e-64","1.11264364833961e-62","289057","Cfhr1","ENSRNOG00000042901"
"165","-7.70079394118507","6.89057078304175","287.014492086928","2.22373428977181e-64","1.30201527186724e-62","364773","Akr1c12","ENSRNOG00000033010"
"166","-4.67767389797231","5.55300577921081","286.348938879934","3.10532172927388e-64","1.81052049177665e-62","64543","Sec14l3","ENSRNOG00000004555"
"167","-3.90974252211832","6.27083919745414","285.926066264512","3.83929013953883e-64","2.22904668689696e-62","316626","Hes6","ENSRNOG00000020194"
"168","-5.16467181643285","5.11428671831225","284.798538415477","6.7599359477825e-64","3.87588360690699e-62","64564","Bbox1","ENSRNOG00000059519"
"169","-4.5386626770408","5.08557022472824","283.681272410327","1.18413564219143e-63","6.73349230609101e-62","171128","Gchfr","ENSRNOG00000012290"
"170","-3.75779467541963","5.3180558048674","283.666217066782","1.19311450213443e-63","6.75674434036621e-62","293098","Tmem135","ENSRNOG00000016815"
"171","-3.6720865104137","5.83150711732336","282.370246750167","2.28605112799745e-63","1.28409164579954e-61","361054","Ebpl","ENSRNOG00000014659"
"172","-4.94504238003789","6.80838599806528","282.102662985687","2.61454099330411e-63","1.45676320344662e-61","684314","Glyctk","ENSRNOG00000046307"
"173","-3.4423227262428","5.96045595188184","281.605412880953","3.35546231900986e-63","1.85463113296313e-61","170943","Slc25a10","ENSRNOG00000036693"
"174","-7.54494772367663","3.6812592824172","281.342830499432","3.828005599078e-63","2.10738571187489e-61","367166","Hyal1","ENSRNOG00000015858"
"175","-5.21322365872051","4.72840593523249","281.108091568151","4.30651001729881e-63","2.36140299281885e-61","287803","Ttyh2","ENSRNOG00000024578"
"176","-3.57777138302397","5.96028536877551","280.574008444565","5.63002344845265e-63","3.05081035336152e-61","83470","Bmp1","ENSRNOG00000010890"
"177","-4.60828981814318","6.83918026409914","279.745371418487","8.53265538843628e-63","4.587713313518e-61","29403","Asgr2","ENSRNOG00000030726"
"178","-5.06836322592742","6.7968018503785","279.731303873967","8.59309825634145e-63","4.60230355450102e-61","171400","Elovl5","ENSRNOG00000006331"
"179","-3.82554228485058","5.17453214914434","279.694703210773","8.75237113098259e-63","4.66950827366476e-61","363016","RGD1309534","ENSRNOG00000010887"
"180","-5.50439837960174","5.56633438763856","278.773486772441","1.38955799941294e-62","7.19135297224271e-61","308843","Tsku","ENSRNOG00000027784"
"181","-3.076132190321","5.74889369524814","277.602077500137","2.5012257384456e-62","1.28483038118369e-60","363285","Scly","ENSRNOG00000020083"
"182","-6.25380814240569","5.96609967392483","275.639243131674","6.69740934682314e-62","3.40238243950008e-60","140860","Slco2b1","ENSRNOG00000017976"
"183","-3.34865114895225","6.47501357720944","275.242973459662","8.17082455712705e-62","4.12060050110881e-60","296851","Pon2","ENSRNOG00000009112"
"184","-7.54081151462964","10.2684249706758","274.158800421676","1.40780325550982e-61","7.07382741259444e-60","25046","Pigr","ENSRNOG00000004405"
"185","-3.53735220497344","4.37917629086299","273.037531572204","2.47118883840938e-61","1.22830530104823e-59","64845","Gphn","ENSRNOG00000028366"
"186","-3.88738015978976","7.12278210908484","272.797122800161","2.78804603444559e-61","1.38083226179101e-59","360406","Ptprf","ENSRNOG00000019977"
"187","-5.74186596916454","4.51472293945295","272.180814558259","3.79854409454068e-61","1.86128660632494e-59","361296","Rnf125","ENSRNOG00000057832"
"188","-5.43294526425337","6.43397767106751","271.94730832022","4.27078230239833e-61","2.08528868743958e-59","64191","Dhcr7","ENSRNOG00000020776"
"189","-6.11344281415435","5.39752270998487","271.594085009414","5.09904788781313e-61","2.48093815893668e-59","64549","Inhbc","ENSRNOG00000007700"
"190","-5.07089105231521","6.68016992474879","271.247209322138","6.06858857571739e-61","2.9320194734008e-59","290757","F11","ENSRNOG00000013684"
"191","-4.26636608324147","7.34806696001796","271.10538534623","6.5162407993233e-61","3.13733154582054e-59","64459","Masp2","ENSRNOG00000011258"
"192","-3.7515116758992","5.11353689680817","270.807273511039","7.56777942603411e-61","3.61839363698752e-59","25114","Fgfr4","ENSRNOG00000016763"
"193","-4.5945520890668","4.32574978080194","270.476411206864","8.93465608360937e-61","4.24257999186647e-59","289104","Prg4","ENSRNOG00000002385"
"194","-5.55175300460353","7.94506704714755","269.486786065942","1.46812278589179e-60","6.87678666286532e-59","295703","Serping1","ENSRNOG00000007457"
"195","-5.73361144939294","5.13659265508335","269.318253041815","1.59769440094282e-60","7.45842609196889e-59","684055","Urad","ENSRNOG00000050360"
