"","logFC","logCPM","LR","PValue","FDR","geneid","genesymbol","ENSEMBL"
"5684","2.07896765884116","-0.466657617207468","12.3195037991715","0.00044824984346692","0.00108971082635924","117018","Kcnh2","ENSRNOG00000009872"
"5685","2.3389231420973","-0.138107367032232","12.3108750488671","0.00045032680480506","0.00109456742107235","315741","Paqr5","ENSRNOG00000014164"
"5686","-0.681477574743233","3.91827272999732","12.3033972040951","0.00045213459345156","0.00109876816959438","363136","Tmem115","ENSRNOG00000021899"
"5687","1.35335820511305","1.1462879244125","12.3030071978348","0.000452229079166009","0.00109880453946121","499204","Ddias","ENSRNOG00000022521"
"5688","0.824054443419382","6.44143328691982","12.2997867056123","0.000453010060675409","0.00110050861786442","307810","Esrp2","ENSRNOG00000023177"
"5689","0.648203183900863","4.22807751086209","12.2983126101166","0.000453367988301126","0.00110118454251098","303180","RGD1304587","ENSRNOG00000002944"
"5690","-1.06904226364278","4.71382974903806","12.2971670930801","0.000453646330270584","0.00110166695811581","498736","Tubb2a","ENSRNOG00000017558"
"5691","1.25708226182627","2.69491614087443","12.2963314754875","0.000453849480494523","0.00110196663529666","171081","Csf2rb","ENSRNOG00000000187"
"5692","1.68210393444303","0.819573303790038","12.2901714295004","0.000455349908651263","0.0011054155020631","684762","H3c13","ENSRNOG00000045646"
"5693","-0.893747976058096","2.51688345767198","12.2879347389084","0.000455895946594776","0.00110654666960243","252853","Stx17","ENSRNOG00000005801"
"5694","2.11625753800014","-0.671476171109077","12.2858328252688","0.000456409683978233","0.0011075990539535","304297","Sdk1","ENSRNOG00000001103"
"5695","-0.903743181378931","2.94674799059042","12.277084188831","0.000458554258006571","0.00111260803110356","303016","Crebrf","ENSRNOG00000020769"
"5696","-0.86863862912182","4.61767202689341","12.2704683340028","0.00046018276832479","0.00111636332386095","315923","Lysmd3","ENSRNOG00000016298"
"5697","-0.627516542060752","6.84451500970493","12.2661040153625","0.000461260250702064","0.00111878078711622","294810","Tars1","ENSRNOG00000019023"
"5698","0.863077936477488","2.92469072593984","12.2611646227546","0.000462482781451329","0.00112154915305273","299700","Nopchap1","ENSRNOG00000008696"
"5699","-1.34328170520505","1.61133879178577","12.2594503618004","0.000462907835726284","0.00112221316728866","25554","Snai2","ENSRNOG00000047699"
"5700","-1.31957393977333","1.13294657582165","12.259405266362","0.000462919022546343","0.00112221316728866","54252","Mid1","ENSRNOG00000003613"
"5701","0.619620330040643","5.41674211317145","12.2582015029105","0.000463217740863969","0.00112274035138718","362426","Bms1","ENSRNOG00000006576"
"5702","-0.983417286653248","1.12616064215264","12.255124552009","0.000463982181913404","0.00112439596451761","363502","Mid2","ENSRNOG00000060542"
"5703","0.622303703263122","5.31034732557466","12.2528721235636","0.000464542584663763","0.00112555662543992","25573","Ube2i","ENSRNOG00000017907"
"5704","-0.925159755602648","7.92641950550527","12.2452850012183","0.000466435286211124","0.00112994438724848","306608","Proz","ENSRNOG00000019700"
"5705","0.683146682983372","6.47586072012349","12.2377229694806","0.000468329472388422","0.00113433420674202","292019","Sf3b3","ENSRNOG00000017724"
"5706","1.18221833947803","3.39122590541751","12.2372750701095","0.000468441908297635","0.00113439003253269","499497","Mef2c","ENSRNOG00000033134"
"5707","0.834477608743737","2.45136703014835","12.2369771454862","0.000468516711221889","0.00113439003253269","100361061","LOC100361061","ENSRNOG00000025179"
"5708","1.35184620012444","0.131369513052189","12.230390837075","0.000470173484216165","0.00113820203309372","246755","Bcas1","ENSRNOG00000012906"
"5709","-0.980326565694451","1.85096930459098","12.220923027016","0.0004725654574107","0.00114379216859363","100233177","Zfp949","ENSRNOG00000043223"
"5710","-1.0569039437656","1.62516418535328","12.2154838722506","0.000473945170536513","0.001146930712167","361831","Ube2d1","ENSRNOG00000000611"
"5711","-0.674792528629201","3.70797696215372","12.2104433111146","0.000475227404303107","0.0011498323012888","298227","Mtap","ENSRNOG00000006615"
"5712","1.06994637506962","1.6867142285088","12.2100153489615","0.000475336431766945","0.00114989475037739","NULL"," ","ENSRNOG00000038375"
"5713","0.830836798836989","2.56424736396722","12.2073547849902","0.000476014802473656","0.00115133424480675","287419","Rangrf","ENSRNOG00000004980"
"5714","-1.64225582046786","-0.346366977153027","12.2038183054244","0.000476918020332553","0.001153316976716","NULL"," ","ENSRNOG00000061639"
"5715","-0.881745557280092","6.45081449496243","12.2014324080235","0.00047752835605963","0.0011545908703468","85245","Kpna2","ENSRNOG00000015329"
"5716","0.752566302072087","6.93771201480012","12.201049044268","0.000477626497710625","0.00115462612760067","29435","Ssr4","ENSRNOG00000053172"
"5717","-0.630337399247295","6.44334715815236","12.1997986227545","0.000477946748846244","0.00115519821157205","287544","Poldip2","ENSRNOG00000009252"
"5718","-0.74768768167929","3.15691637230753","12.199096567417","0.00047812665041259","0.00115523039599993","299841","Rxylt1","ENSRNOG00000004421"
"5719","1.28643704410139","1.31503228387821","12.1988174262093","0.000478198199288469","0.00115523039599993","361251","Elmo1","ENSRNOG00000059705"
"5720","1.52977914991553","3.29633706438465","12.1987679790981","0.000478210874592531","0.00115523039599993","305392","Ncapg","ENSRNOG00000038572"
"5721","1.58415683328614","0.866031542142652","12.192810070269","0.000479740613172568","0.00115872326390815","140924","Il2rg","ENSRNOG00000003954"
"5722","0.624401319174348","4.89713593013357","12.1918408207784","0.000479989942030471","0.00115912286245667","303685","Mrpl38","ENSRNOG00000008256"
"5723","1.43344903481556","3.98072121188594","12.1805097653951","0.000482914451708167","0.00116598145967211","361597","Fes","ENSRNOG00000011683"
"5724","1.63274597916118","3.20399309329265","12.1783166692031","0.000483482556710272","0.00116714919088444","296313","Myl9","ENSRNOG00000020246"
"5725","0.878912797221525","3.32755906430641","12.1767655207338","0.000483884777204271","0.00116791613125041","687183","Kri1","ENSRNOG00000057447"
"5726","-1.09927511117417","6.05856865062994","12.1763110899006","0.0004840026773225","0.00116799668097141","362447","Clec2g","ENSRNOG00000059538"
"5727","-1.58720220378852","1.76494473936031","12.1744742884326","0.000484479523036149","0.00116894325987664","689625","Slc25a45","ENSRNOG00000030616"
"5728","2.62981931187923","-0.510059480300821","12.1721632475259","0.000485080158050838","0.001170022897232","301365","Il18r1","ENSRNOG00000015027"
"5729","2.53509935009328","-0.883050174333681","12.1721010381269","0.000485096336535109","0.001170022897232","360899","Sertad4","ENSRNOG00000060773"
"5730","0.632438514799024","5.10258317594315","12.1698919504997","0.000485671195962803","0.00117120498879826","116636","Eif4ebp1","ENSRNOG00000012582"
"5731","0.879966799523361","2.34704639579704","12.1673973308466","0.000486321184539982","0.00117256781154658","295213","S100a13","ENSRNOG00000012393"
"5732","1.90855833412877","0.310971372749553","12.1631387429741","0.000487432815273391","0.00117504302886387","297902","Gem","ENSRNOG00000015160"
"5733","1.11269455140378","2.36749350568512","12.1592906958722","0.00048843948688917","0.00117726440429697","687827","Haspin","ENSRNOG00000048660"
"5734","-2.17161440635325","-0.434332533672192","12.154667339865","0.000489651759326535","0.00117998046919673","293140","Olr35","ENSRNOG00000030788"
"5735","-0.585026092438236","4.90226512275541","12.1532960276383","0.00049001190943191","0.0011806424698396","360520","Tbc1d9b","ENSRNOG00000003050"
"5736","-0.863266001412678","1.52627815140319","12.145587490502","0.000492041397183081","0.00118532566706343","364835","Sft2d3","ENSRNOG00000016216"
"5737","-0.682455766415731","3.59865961708166","12.1436385772","0.000492555845265316","0.00118635814360748","NULL"," ","ENSRNOG00000001493"
"5738","1.12238298631798","1.50181263283121","12.1405276096793","0.000493378162043012","0.00118808077515565","363269","Sp100","ENSRNOG00000022769"
"5739","0.760036286610126","2.83371122218216","12.1399739670763","0.000493524650625666","0.00118808077515565","362578","Svbp","ENSRNOG00000007404"
"5740","-0.631730734383048","4.82001062210767","12.1399575513337","0.000493528994745508","0.00118808077515565","100361417","Tbcd","ENSRNOG00000036658"
"5741","-0.86417473857253","2.4127392472069","12.138611162192","0.00049388542292183","0.00118873171467233","315394","Kbtbd3","ENSRNOG00000022252"
"5742","0.945118333932491","2.33946251738069","12.1340096054605","0.000495105550679694","0.0011914609020014","291377","Rttn","ENSRNOG00000038200"
"5743","0.70678511815561","4.3953975958583","12.1335841797538","0.000495218508139582","0.00119152522122109","296623","Miga2","ENSRNOG00000017513"
"5744","-1.24738707044635","0.945248069257671","12.1273921662439","0.00049686553616511","0.00119527994058661","NULL"," ","ENSRNOG00000054592"
"5745","-0.636728906704038","3.90718968632525","12.1270651007227","0.000496952686650311","0.00119528150115474","304330","Cox19","ENSRNOG00000050052"
"5746","-0.566292100488556","5.25600219256806","12.1193974228795","0.000499000256962289","0.00119999748532978","311881","Fbxw2","ENSRNOG00000018687"
"5747","-0.649682529892219","3.72933360711369","12.1058951631632","0.000502626611489059","0.00120850783322704","296462","Mtg2","ENSRNOG00000059919"
"5748","1.87234435747459","-0.637566699519706","12.1044814413416","0.000503007835303406","0.00120921403413752","NULL"," ","ENSRNOG00000046153"
"5749","1.69417041995328","-0.25057428613533","12.102684758495","0.000503492749446185","0.00121016921409765","305248","Mthfd2l","ENSRNOG00000021347"
"5750","0.759153793689728","5.53272944672098","12.0969743489559","0.000505037090679022","0.00121367000330482","59268","Ip6k2","ENSRNOG00000020361"
"5751","-1.46273559847187","0.574013328872503","12.0892461204924","0.000507134754127289","0.00121849904930114","362993","Rnd1","ENSRNOG00000059857"
"5752","1.89433345227117","0.857455676013248","12.0721274079766","0.00051181263465023","0.00122952485841392","317203","Rps6ka6","ENSRNOG00000002592"
"5753","-1.52567470306324","-0.374790660862076","12.0708183656689","0.000512172132746377","0.00123017460981913","499563","Zfp458","ENSRNOG00000017986"
"5754","1.46135787722878","0.760175159571656","12.0684785124181","0.000512815354239377","0.00123150548572814","690752","Med12l","ENSRNOG00000010680"
"5755","0.571112515700609","5.84052023471084","12.0532917333324","0.000517010040281664","0.00124136311670061","499779","Swi5","ENSRNOG00000022860"
"5756","-0.758095704151556","7.82418409717988","12.0525368217927","0.000517219452982657","0.0012416501739601","294912","Sec62","ENSRNOG00000009057"
"5757","-0.97693477419017","2.15221543889799","12.0516381206145","0.000517468864613195","0.00124203313726335","287464","Dhx33","ENSRNOG00000007054"
"5758","0.77178766141117","3.92062516098325","12.0473127740218","0.000518670953717955","0.00124470219494177","315689","Hmg20a","ENSRNOG00000016905"
"5759","-0.643548307643558","4.99762893884331","12.0404647030237","0.000520579918844002","0.00124906638627998","291673","Sil1","ENSRNOG00000019826"
"5760","0.99748566825687","2.3483985997264","12.0358223580386","0.000521878048824289","0.00125196369421077","288364","Qtrt2","ENSRNOG00000060729"
"5761","-0.640574673722407","3.34845211621644","12.0301439752177","0.000523470327787825","0.00125556552497347","192229","Cep19","ENSRNOG00000024924"
"5762","1.35123312187586","0.748220903052154","12.0294295748176","0.000523671000252808","0.00125582885829457","307514","Epb41l4a","ENSRNOG00000026050"
"5763","-0.622581637320672","3.88615358227034","12.0216390281185","0.000525864383599303","0.00126087004209182","116455","Atp6v0a2","ENSRNOG00000052704"
"5764","0.81560169534691","3.12616237272454","12.0142129408556","0.000527963788362821","0.00126568418244231","304813","Ppp1r12b","ENSRNOG00000051440"
"5765","0.750987973908677","3.22042555560857","12.0129859764702","0.000528311472983151","0.00126629799370012","301381","Tex30","ENSRNOG00000011658"
"5766","1.85118187192763","0.0222006083398896","12.0085086773719","0.000529582165937794","0.00126912354646695","689907","Ankrd61","ENSRNOG00000001048"
"5767","1.477325536564","0.429329510587295","12.0046410509212","0.000530682312374079","0.00127153948194642","363496","Armcx6","ENSRNOG00000037707"
"5768","0.643358930525434","3.68155485830342","11.997516023634","0.000532715070185922","0.00127618877250851","300088","Polr3h","ENSRNOG00000004471"
"5769","0.991947549858473","2.23868197650742","11.983113671272","0.000536848071386577","0.00128586698741892","306141","Spry2","ENSRNOG00000010058"
"5770","-0.865108093179074","2.73080835704645","11.9769409456813","0.000538629336083967","0.00128990990745377","360973","Gas2l1","ENSRNOG00000009040"
"5771","1.18366430883985","0.347879862188458","11.9736645211271","0.000539577237335785","0.00129195603283762","690833","Rpl38-ps1","ENSRNOG00000029377"
"5772","1.0224614713769","3.58171549713911","11.9692320014269","0.000540862288854782","0.00129480857716483","687696","Stambpl1","ENSRNOG00000050224"
"5773","-1.35362973297334","9.07351440252108","11.962868877454","0.00054271245366092","0.00129901276367341","191574","Akr1c14","ENSRNOG00000017672"
"5774","2.1554939556485","-0.934336505144688","11.9499850107418","0.000546478202505778","0.00130779975791909","691857","Pygo1","ENSRNOG00000051813"
"5775","-0.934547912289994","2.03357869284691","11.9474825593133","0.000547212682953866","0.00130933071048598","296653","Phf19","ENSRNOG00000018874"
"5776","-0.799852500693245","3.46269865765453","11.9444293409271","0.000548110165797561","0.00131125108569784","246212","Sipa1l1","ENSRNOG00000007646"
"5777","-0.538617337427017","5.9039225841403","11.9412782515016","0.000549037975775421","0.00131301834058148","493810","Capza2","ENSRNOG00000056207"
"5778","0.647166894037147","4.94467544546041","11.9412750043486","0.000549038932687782","0.00131301834058148","58820","Zfp148","ENSRNOG00000001789"
"5779","-0.775488555202529","4.76151260329453","11.9384229247638","0.000549880070338051","0.00131480235541291","498185","Slc8b1","ENSRNOG00000001383"
"5780","-1.97157256682112","-0.238313200283046","11.9378886068321","0.000550037796454254","0.00131495195007005","59318","Negr1","ENSRNOG00000021410"
"5781","1.34035507681843","5.41328421709642","11.9371746018658","0.000550248635956509","0.00131522844692044","290905","Col4a1","ENSRNOG00000016281"
"5782","-0.644010641735531","3.80477452763811","11.9341284644722","0.000551149050992867","0.00131715281677956","300029","Top1mt","ENSRNOG00000007500"
"5783","-1.65049646218351","-0.762156550379304","11.9315669946928","0.000551907353211948","0.00131873695429409","102556119","Znf354b","ENSRNOG00000029678"
"5784","1.2118408333713","1.48826928700437","11.9287233612797","0.000552750421481348","0.00132052305048915","311427","Hspa12b","ENSRNOG00000021244"
"5785","-0.803379419299212","2.41366957636667","11.9214781729241","0.000554904325121255","0.00132543957900182","171079","B3galt4","ENSRNOG00000000471"
"5786","-1.29528406914154","2.6804025245487","11.9160222545143","0.000556531892622462","0.00132909742348033","305236","Cxcl11","ENSRNOG00000022298"
"5787","1.10865345126041","3.54231213609886","11.9142722700281","0.000557054954682916","0.00133011670361302","288559","Sap25","ENSRNOG00000051023"
"5788","0.669056661169964","4.54791803568709","11.9101165619366","0.000558299065754886","0.00133285703016604","108350502","LOC108350502","ENSRNOG00000005116"
"5789","0.676047341494699","6.43670827688141","11.909001154486","0.000558633467033305","0.0013334249866067","306137","Rbm26","ENSRNOG00000009836"
"5790","0.598562259693652","5.698519629609","11.9055351223332","0.000559673881128606","0.0013356776665691","362827","Pias4","ENSRNOG00000020230"
"5791","1.0957953519423","4.0692797842131","11.9049293041001","0.000559855932998651","0.00133588141636598","25734","Hck","ENSRNOG00000009331"
"5792","-0.580759346169351","5.22093256481788","11.9025111309272","0.00056058320377766","0.00133738582696818","261736","Cops2","ENSRNOG00000008744"
"5793","0.673694360346132","5.02952163619428","11.8999233851851","0.000561362530416129","0.00133901388663733","503165","Arfgap3","ENSRNOG00000046472"
"5794","-0.529931315910941","4.84683972890924","11.8920546017628","0.000563739023342159","0.0013444504357166","361985","LOC361985","ENSRNOG00000017758"
"5795","1.63531605265298","0.432069201993884","11.8870226509777","0.000565264071566481","0.00134785486469467","679841","Dnd1","ENSRNOG00000016894"
"5796","0.688976041533848","6.18448029541976","11.8736746355486","0.000569329704843094","0.00135731502096651","302697","Eif1ax","ENSRNOG00000005736"
"5797","0.928851984553096","3.54129325171539","11.8730645512502","0.000569516232602847","0.00135734994705422","500054","Pot1","ENSRNOG00000019986"
"5798","0.824010119325305","3.21018255878877","11.8729841609155","0.00056954081582142","0.00135734994705422","311266","Qser1","ENSRNOG00000037514"
"5799","2.02537808056716","-0.111689347780277","11.8686143667943","0.000570878704122323","0.00136030383403384","NULL"," ","ENSRNOG00000043262"
"5800","0.795160692857435","3.60493010126555","11.86691089695","0.000571401110167479","0.00136131388625762","360826","Hscb","ENSRNOG00000037508"
"5801","0.761506420449795","3.10284780551661","11.8622037361865","0.000572847174320348","0.00136452374672618","170908","Tesk2","ENSRNOG00000017282"
