"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"147"," 6.4354430"," 3.0668863011","245.044112"," 3.125435e-55"," 1.082387e-53","ENSRNOG00000016852"
"148"," 2.9320787"," 5.1897515639","244.853601"," 3.439117e-55"," 1.188043e-53","ENSRNOG00000058130"
"149"," 7.3191500"," 4.7176949238","243.169893"," 8.008400e-55"," 2.718921e-53","ENSRNOG00000043419"
"150"," 4.4563048"," 4.1251010649","242.577869"," 1.078021e-54"," 3.633194e-53","ENSRNOG00000031579"
"151"," 4.1893382"," 4.9208155447","242.082815"," 1.382187e-54"," 4.635694e-53","ENSRNOG00000001088"
"152"," 3.5898905"," 7.8279040254","242.018277"," 1.427705e-54"," 4.776764e-53","ENSRNOG00000016459"
"153","11.4668778"," 2.2191384473","242.005696"," 1.436751e-54"," 4.795418e-53","ENSRNOG00000061854"
"154"," 7.3167805"," 4.1372419203","241.734054"," 1.646683e-54"," 5.469679e-53","ENSRNOG00000028015"
"155"," 2.8585667"," 4.8704299006","241.483787"," 1.867144e-54"," 6.172294e-53","ENSRNOG00000010436"
"156"," 3.8702676"," 4.7035115383","240.946981"," 2.444686e-54"," 8.023912e-53","ENSRNOG00000014354"
"157"," 2.6689344"," 5.7762943519","240.039526"," 3.855558e-54"," 1.259482e-52","ENSRNOG00000016795"
"158"," 5.1563513"," 6.9412555461","239.716460"," 4.534506e-54"," 1.470840e-52","ENSRNOG00000056038"
"159"," 2.7508604"," 6.0371430636","239.314120"," 5.549563e-54"," 1.791679e-52","ENSRNOG00000005087"
"160"," 6.3773580"," 6.3841047869","238.320549"," 9.139155e-54"," 2.916509e-52","ENSRNOG00000003802"
"161"," 5.3237625"," 5.9090568778","238.081648"," 1.030383e-53"," 3.273066e-52","ENSRNOG00000006946"
"162"," 3.8463301"," 6.0096608787","237.259364"," 1.557043e-53"," 4.878733e-52","ENSRNOG00000045941"
"163"," 4.4324557"," 8.9805986216","236.820528"," 1.940847e-53"," 6.026656e-52","ENSRNOG00000009266"
"164"," 3.1960020"," 4.4320856366","236.575737"," 2.194672e-53"," 6.784334e-52","ENSRNOG00000042126"
"165"," 4.2066451"," 5.6492302219","235.980090"," 2.959755e-53"," 9.108662e-52","ENSRNOG00000007622"
"166"," 3.2111056"," 4.9299479646","235.800175"," 3.239575e-53"," 9.947655e-52","ENSRNOG00000001426"
"167"," 3.4325518"," 5.1900838190","235.770337"," 3.288473e-53"," 1.007542e-51","ENSRNOG00000050437"
"168"," 5.0971429"," 5.6916736344","235.464623"," 3.834058e-53"," 1.172102e-51","ENSRNOG00000021245"
"169"," 4.0997066"," 5.8317190732","235.341397"," 4.078773e-53"," 1.244161e-51","ENSRNOG00000014274"
"170"," 3.6669291"," 6.0117644464","235.091975"," 4.622952e-53"," 1.403955e-51","ENSRNOG00000009156"
"171"," 5.1528820"," 2.6488922575","234.823570"," 5.289914e-53"," 1.602983e-51","ENSRNOG00000021578"
"172"," 3.2868898"," 4.7991558879","234.241310"," 7.086299e-53"," 2.133300e-51","ENSRNOG00000000848"
"173"," 6.0057231"," 2.1733329375","233.693272"," 9.331014e-53"," 2.790821e-51","ENSRNOG00000004589"
"174"," 4.2502761"," 4.3254929210","233.568192"," 9.935847e-53"," 2.958912e-51","ENSRNOG00000051952"
"175"," 3.1110879"," 6.4241232095","232.915138"," 1.379166e-52"," 4.089553e-51","ENSRNOG00000008782"
"176"," 5.3121436"," 6.0023549422","232.288150"," 1.889495e-52"," 5.590800e-51","ENSRNOG00000012543"
"177"," 2.7379783"," 6.5563306656","231.941666"," 2.248563e-52"," 6.639027e-51","ENSRNOG00000024142"
"178"," 3.9125913"," 6.6544708011","231.652172"," 2.600381e-52"," 7.661420e-51","ENSRNOG00000004026"
"179"," 3.0360599"," 6.1820018975","231.516819"," 2.783263e-52"," 8.182794e-51","ENSRNOG00000024907"
"180"," 4.8787806"," 2.8427357063","230.566425"," 4.485546e-52"," 1.310386e-50","ENSRNOG00000027630"
"181"," 3.5514184"," 4.7046511136","230.131189"," 5.581262e-52"," 1.627044e-50","ENSRNOG00000000398"
"182"," 2.6846450"," 5.4783815311","230.066788"," 5.764706e-52"," 1.676983e-50","ENSRNOG00000018590"
"183"," 3.2017260"," 4.5243529380","228.445909"," 1.300974e-51"," 3.737394e-50","ENSRNOG00000010889"
"184"," 6.9584105"," 6.7464338767","228.165541"," 1.497664e-51"," 4.293511e-50","ENSRNOG00000003443"
"185"," 5.5675658"," 3.1040246114","227.747826"," 1.847202e-51"," 5.262813e-50","ENSRNOG00000002105"
"186"," 5.7606414"," 4.7127431985","227.606654"," 1.982910e-51"," 5.637830e-50","ENSRNOG00000009503"
"187"," 3.5071967"," 3.7379541274","227.073531"," 2.591637e-51"," 7.353437e-50","ENSRNOG00000040040"
"188"," 2.9462770"," 4.9446754455","226.400649"," 3.633519e-51"," 1.022566e-49","ENSRNOG00000001789"
"189"," 4.3177171"," 5.4548225344","225.948182"," 4.560474e-51"," 1.278228e-49","ENSRNOG00000001816"
"190"," 3.2636817"," 5.2934694720","225.719353"," 5.115849e-51"," 1.428097e-49","ENSRNOG00000005330"
"191"," 3.4267648"," 6.4942199266","225.582834"," 5.478892e-51"," 1.526357e-49","ENSRNOG00000024737"
"192"," 3.3658121"," 4.9450823455","225.438489"," 5.890804e-51"," 1.631245e-49","ENSRNOG00000010750"
"193"," 4.9193428"," 7.0399362566","225.148544"," 6.814162e-51"," 1.883162e-49","ENSRNOG00000059714"
