"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"169","4.6456123"," 8.070052100","135.538672"," 2.517170e-31"," 8.504218e-30","ENSRNOG00000008015"
"170","6.7818188"," 3.073602404","134.772463"," 3.702595e-31"," 1.241807e-29","ENSRNOG00000018316"
"171","4.9520368"," 6.075250805","134.274251"," 4.758656e-31"," 1.592133e-29","ENSRNOG00000025075"
"172","3.2958581"," 3.732163276","134.018385"," 5.413187e-31"," 1.806749e-29","ENSRNOG00000048043"
"173","2.5596570"," 6.724978610","133.342655"," 7.607953e-31"," 2.521024e-29","ENSRNOG00000031916"
"174","2.8060483"," 5.118174690","133.330833"," 7.653391e-31"," 2.530013e-29","ENSRNOG00000007284"
"175","3.2600785"," 4.688956288","133.249597"," 7.973051e-31"," 2.629394e-29","ENSRNOG00000016670"
"176","2.9627773"," 3.434192938","133.222354"," 8.083213e-31"," 2.659377e-29","ENSRNOG00000013215"
"177","4.1903161"," 2.573249612","133.107325"," 8.565388e-31"," 2.811319e-29","ENSRNOG00000017416"
"178","3.1900373"," 4.030299266","132.988410"," 9.094117e-31"," 2.970745e-29","ENSRNOG00000020349"
"179","4.5383404"," 9.331459373","132.715279"," 1.043542e-30"," 3.400864e-29","ENSRNOG00000025764"
"180","3.0270711"," 3.380965255","132.503489"," 1.161024e-30"," 3.765970e-29","ENSRNOG00000020310"
"181","6.4108158"," 3.831724932","131.984945"," 1.507582e-30"," 4.878634e-29","ENSRNOG00000000782"
"182","2.3284495"," 5.103614004","131.067122"," 2.393739e-30"," 7.656639e-29","ENSRNOG00000005153"
"183","6.0284911"," 5.966611793","130.944453"," 2.546327e-30"," 8.125901e-29","ENSRNOG00000042960"
"184","2.4418829"," 3.930750512","130.188173"," 3.727157e-30"," 1.178532e-28","ENSRNOG00000009049"
"185","2.4432594"," 4.106359489","130.073271"," 3.949272e-30"," 1.245914e-28","ENSRNOG00000014098"
"186","1.9321643"," 4.820409875","129.177447"," 6.201851e-30"," 1.930116e-28","ENSRNOG00000011895"
"187","3.9100604"," 4.227164633","129.161945"," 6.250475e-30"," 1.940878e-28","ENSRNOG00000026435"
"188","2.9451237"," 8.232904209","128.696080"," 7.904008e-30"," 2.448825e-28","ENSRNOG00000005157"
"189","5.0778966"," 4.137241920","128.577675"," 8.389876e-30"," 2.581989e-28","ENSRNOG00000028015"
"190","5.2021676"," 8.373378442","128.426220"," 9.055149e-30"," 2.780534e-28","ENSRNOG00000016957"
"191","3.0456594"," 2.822304766","128.298092"," 9.658993e-30"," 2.959378e-28","ENSRNOG00000010208"
"192","2.6549852"," 5.285092886","127.791422"," 1.246810e-29"," 3.794805e-28","ENSRNOG00000021161"
"193","2.6995168"," 3.472042700","127.338158"," 1.566697e-29"," 4.747505e-28","ENSRNOG00000056836"
"194","5.8566233"," 9.591571713","126.996367"," 1.861139e-29"," 5.602879e-28","ENSRNOG00000020951"
"195","2.8851038"," 7.026894826","126.812642"," 2.041661e-29"," 6.132973e-28","ENSRNOG00000016448"
"196","2.7984480"," 3.608775601","126.299946"," 2.643508e-29"," 7.889416e-28","ENSRNOG00000017155"
"197","3.7698928"," 2.222009670","125.367074"," 4.229961e-29"," 1.254283e-27","ENSRNOG00000030183"
"198","4.9592645"," 4.490069849","125.324483"," 4.321730e-29"," 1.276018e-27","ENSRNOG00000024594"
"199","3.8034845"," 5.002814383","125.233555"," 4.524364e-29"," 1.330163e-27","ENSRNOG00000007830"
