"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"12801",-5.55683243131939,5.95506673924583,434.782197517829,1.47930041863089e-96,4.08485627538658e-94,"12801"
"17458",-4.60555708370941,6.32962526511393,433.837763570435,2.37469400868263e-96,6.46091380215254e-94,"17458"
"2211",-6.195178889468,8.44631495271082,433.387109098713,2.97639580822917e-96,7.98062302145622e-94,"2211"
"3261",-5.47551769196335,7.92686849404421,432.322030815582,5.07576334353876e-96,1.34152425169729e-93,"3261"
"4777",-4.887623405582,5.7366880116397,431.326040678848,8.36135044628718e-96,2.17877950150365e-93,"4777"
"5355",-6.07984637224023,8.69437459807712,429.615235249607,1.9707527604289e-95,5.06401344731876e-93,"5355"
"20903",-4.55399821205129,6.15765566457616,428.381648716934,3.65698842758793e-95,9.26821135600058e-93,"20903"
"30714",-7.46054916998743,7.6667636800471,428.269378910488,3.8686489193766e-95,9.67214508883601e-93,"30714"
"14089",-5.63736459793066,4.37304448320345,425.027796586394,1.96382225455002e-94,4.78061520150394e-92,"14089"
"540",-5.50172366635065,4.61019540073455,421.981105762596,9.04143898356643e-94,2.11741345107548e-91,"540"
"10452",-6.64224503975394,5.15449868733951,421.669698347367,1.05686221657956e-93,2.44412598361731e-91,"10452"
"5330",-4.07855130959904,4.89281046205649,421.362660902215,1.23267371935887e-93,2.81551808418006e-91,"5330"
"17245",-5.5080501407549,4.11405844137679,421.287568955443,1.27994900218048e-93,2.88784591333427e-91,"17245"
"7177",-5.17329014891813,6.89909351858879,420.182974976419,2.22648420796056e-93,4.8461393331151e-91,"7177"
"10511",-4.69522546003907,8.04502405186183,418.00338287088,6.63798142156944e-93,1.39556016227791e-90,"10511"
"1651",-3.34848283216107,5.77127086649322,416.150866851874,1.67982755453918e-92,3.49196512208196e-90,"1651"
"24803",-5.5521975609478,6.27392282954419,415.642140414085,2.16769210787904e-92,4.45605240976335e-90,"24803"
"5052",-4.02527404735003,7.13723592355044,415.422566482193,2.41986795382188e-92,4.91977769380864e-90,"5052"
"7160",-4.55275378555005,7.67826356125058,413.875366465876,5.25494620180677e-92,1.05675825738725e-89,"7160"
"13820",-4.20819474320947,5.95358967052993,412.980806702848,8.22786330201839e-92,1.63681396721121e-89,"13820"
"6558",-4.78738103133273,5.44994222900022,409.550892846621,4.59077166081705e-91,8.94040699966066e-89,"6558"
"10986",-5.05758912448321,5.18879307993859,408.642987333472,7.23626486754199e-91,1.36610343177953e-88,"10986"
"2041",-4.22117377106517,6.72309430601075,405.571251783034,3.37414580857309e-90,6.24250716044108e-88,"2041"
"5870",-4.07935885547713,3.71499553206821,404.576392003862,5.55553149545064e-90,1.01765235838943e-87,"5870"
"844",-4.04832448352215,7.18755465690612,403.647646192748,8.8490535036199e-90,1.60506214578894e-87,"844"
"3699",-4.06871120082455,4.1371392985454,402.61539436622,1.48457025943263e-89,2.64096484324645e-87,"3699"
"17696",-4.56813190993814,6.3184117914004,402.522489794054,1.55533732635636e-89,2.74050436903991e-87,"17696"
"10586",-5.41899327839117,9.22812380780768,401.078303297839,3.20776364421184e-89,5.59875803599653e-87,"10586"
"31681",-4.99068775823929,5.01734930254918,400.202682200757,4.97523172569403e-89,8.60250113617432e-87,"31681"
"10006",-5.53055624608246,9.29064270853213,399.7595180006,6.21276031948802e-89,1.06428035806341e-86,"10006"
"4222",-4.52524569405427,7.91302910510148,398.039069375467,1.47165899393112e-88,2.47519664061087e-86,"4222"
"973",-5.81714715389238,6.4547762980854,397.645055665748,1.79299950147581e-88,2.9884940339463e-86,"973"
"11110",-3.4115359328272,5.784064514552,397.168212178064,2.27711347817556e-88,3.76150682676125e-86,"11110"
"15676",-5.07194482450095,5.41360389980591,396.278981034696,3.5560107242792e-88,5.77103108858679e-86,"15676"
"11196",-4.98088932369983,5.52532772190065,395.749259434508,4.63745448972849e-88,7.46065613169276e-86,"11196"
"16226",-5.53929594548795,5.55133338776933,394.111654974635,1.05384530225235e-87,1.68079240835954e-85,"16226"
"13878",-5.53822748803466,9.13103331698245,392.691898513054,2.14710259278166e-87,3.36640212449606e-85,"13878"
"22943",-5.40046413002168,8.60719907663574,392.403080855878,2.48157677822219e-87,3.82597099782406e-85,"22943"
"31557",-10.3786738429225,10.2013445699152,392.286494568425,2.63092403333472e-87,4.02270459014261e-85,"31557"
"12275",-4.17147001682431,8.28648655024516,391.662617418453,3.59687533742512e-87,5.45457300145099e-85,"12275"
"13669",-3.65753968213742,6.9757243913911,390.512806851284,6.40086658017793e-87,9.62784004877007e-85,"13669"
"451",-4.54442767403945,7.4727577914894,390.38937636687,6.80941278764929e-87,1.01597537084113e-84,"451"
"7465",-4.06570266912447,5.69155545662254,389.490314148094,1.06865290569351e-86,1.58169179265884e-84,"7465"
"2877",-3.79871984799076,6.13918559125458,388.48045301903,1.77290764271613e-86,2.56254408577275e-84,"2877"
"4444",-4.38672685223233,7.4793015123054,388.446238308114,1.80357734210275e-86,2.58666545784829e-84,"4444"
"5124",-3.38426266690817,5.94504424948613,384.285970582604,1.45161575837979e-85,2.05010253021256e-83,"5124"
"19634",-4.0790135745645,6.93683856789916,383.922661717834,1.74159643414111e-85,2.44100572939732e-83,"19634"
"23125",-4.15749836247848,7.42961595303838,383.426460563059,2.2334468762385e-85,3.10684215468335e-83,"23125"
"10085",-3.09663058209409,5.45346509171993,382.016918148861,4.52740649474636e-85,6.2508617581569e-83,"10085"
"21498",-3.69352307092828,6.16122445137461,381.621484193239,5.52001946693333e-85,7.56488001168397e-83,"21498"
"11431",-4.83085203638808,8.22702698695004,379.930101655207,1.28878127067094e-84,1.72780741222341e-82,"11431"
"18570",-8.34120758911346,7.80376274842745,377.827391618375,3.69807531437254e-84,4.92216484828822e-82,"18570"
"9046",-6.10409725685974,7.13177667223109,377.270110083479,4.88997618694676e-84,6.46210353105014e-82,"9046"
"1781",-4.01513548097383,7.80542847280101,376.894459391492,5.90328085809515e-84,7.74585809614314e-82,"1781"
"10948",-3.68181363051684,5.51895723998867,376.146977863201,8.58688853808946e-84,1.11877482283939e-81,"10948"
"15285",-5.53918256152785,4.93087261827992,375.714413537161,1.06663179143673e-83,1.37998285128468e-81,"15285"
"1849",-3.13601908405439,4.73712952763075,375.62604662865,1.11494633498617e-83,1.43247375997078e-81,"1849"
"11216",-4.34062535853931,8.09419326512764,375.47922888267,1.20010564239306e-83,1.53125203378717e-81,"11216"
"10391",-4.58207672081482,6.10515257556915,375.27828673597,1.3273001368051e-83,1.68194382404323e-81,"10391"
"9852",-4.79151652725899,7.31901672974646,375.172573334538,1.39954017036934e-83,1.76142127156485e-81,"9852"
"2507",-4.26653135198748,5.03041067777093,374.958226516136,1.55830919525273e-83,1.94799178522775e-81,"2507"
"7497",-3.26631633153584,6.26023038275902,373.935704515395,2.60184436446538e-83,3.2306525226157e-81,"7497"
"6086",-3.99506172996796,5.85251838750345,372.618156049734,5.03669598145628e-83,6.21226082352817e-81,"6086"
"10031",-4.56809513071123,9.60245525341996,371.717590999843,7.91085848983868e-83,9.62886795529641e-81,"10031"
"14006",-4.96090506396465,7.0499376929159,368.589852548355,3.79514591094262e-82,4.50051041381091e-80,"14006"
"2732",-4.29003442682516,4.84419266318356,368.577278709657,3.8191456406049e-82,4.50051041381091e-80,"2732"
"24940",-4.78170861693116,9.01097572837904,368.193425755838,4.62960440683946e-82,5.4210323500593e-80,"24940"
"25865",-4.89731209740785,8.72534593927729,367.2771114197,7.32921044651097e-82,8.52815864596851e-80,"25865"
"8978",-5.66292310611885,6.48583305362549,365.78483545838,1.54874573642948e-81,1.79083405435512e-79,"8978"
"9862",-4.57839217727966,6.65626805830932,365.680866837155,1.6316162405792e-81,1.87493987993515e-79,"9862"
"11169",-4.43416178190198,3.92392519040343,365.205089476359,2.0711566258005e-81,2.36533757616884e-79,"11169"
