"","logFC","logCPM","LR","PValue","FDR","ENSEMBL"
"940","-3.3413701"," 4.0350532763","123.436960"," 1.118852e-28"," 8.839503e-28","ENSRNOG00000014753"
"941","-2.0128378"," 6.5263377643","123.285933"," 1.207339e-28"," 9.527701e-28","ENSRNOG00000004464"
"942","-4.4336803"," 3.9059745052","123.266694"," 1.219103e-28"," 9.609560e-28","ENSRNOG00000034139"
"943","-3.9597166"," 6.4082477792","123.204299"," 1.258049e-28"," 9.888347e-28","ENSRNOG00000037167"
"944","-2.6924575"," 4.1515391383","123.089077"," 1.333268e-28"," 1.045579e-27","ENSRNOG00000012701"
"945","-3.2687966"," 9.3895022181","123.074710"," 1.342957e-28"," 1.052580e-27","ENSRNOG00000001344"
"946","-3.4043589"," 3.0233413610","123.057086"," 1.354939e-28"," 1.061369e-27","ENSRNOG00000010260"
"947","-5.5035410"," 3.8952294216","122.621546"," 1.687539e-28"," 1.319662e-27","ENSRNOG00000016021"
"948","-3.7143607"," 4.1966489432","122.142135"," 2.148790e-28"," 1.672787e-27","ENSRNOG00000059445"
"949","-2.0471073"," 6.4101704644","122.124516"," 2.167958e-28"," 1.686759e-27","ENSRNOG00000013469"
"950","-6.3140939"," 3.4283839688","121.968438"," 2.345395e-28"," 1.821735e-27","ENSRNOG00000023828"
"951","-2.4325493"," 6.7356790844","121.962986"," 2.351849e-28"," 1.825722e-27","ENSRNOG00000003163"
"952","-3.4234623"," 3.4348344205","121.893587"," 2.435571e-28"," 1.889653e-27","ENSRNOG00000004141"
"953","-2.3535563"," 4.6391579474","121.802461"," 2.550049e-28"," 1.976253e-27","ENSRNOG00000048061"
"954","-1.9980023"," 4.7374562243","121.647593"," 2.757082e-28"," 2.133110e-27","ENSRNOG00000005719"
"955","-7.5605805"," 7.1542056612","121.593890"," 2.832731e-28"," 2.189188e-27","ENSRNOG00000019470"
"956","-3.3743156"," 7.5930189288","121.590219"," 2.837978e-28"," 2.192017e-27","ENSRNOG00000007234"
"957","-2.3775583"," 5.2750903781","121.538310"," 2.913213e-28"," 2.248870e-27","ENSRNOG00000004581"
"958","-3.2720116"," 8.7819238469","121.498813"," 2.971792e-28"," 2.292809e-27","ENSRNOG00000019372"
"959","-3.9096188"," 9.4442892826","121.419380"," 3.093191e-28"," 2.385140e-27","ENSRNOG00000007743"
"960","-4.7852199"," 2.3376860809","121.366928"," 3.176060e-28"," 2.447674e-27","ENSRNOG00000046630"
"961","-3.0925425"," 3.8152857396","121.281645"," 3.315569e-28"," 2.548083e-27","ENSRNOG00000027552"
"962","-2.2559147"," 4.7960902651","121.191413"," 3.469851e-28"," 2.662210e-27","ENSRNOG00000017744"
"963","-2.6291289"," 3.5013423928","121.167437"," 3.512039e-28"," 2.693083e-27","ENSRNOG00000000546"
"964","-3.1091342"," 6.3715896643","121.057862"," 3.711475e-28"," 2.842858e-27","ENSRNOG00000033915"
"965","-7.3753582"," 6.9617873343","121.006651"," 3.808529e-28"," 2.915582e-27","ENSRNOG00000000969"
"966","-6.5941860"," 5.7453966310","120.850247"," 4.120941e-28"," 3.147770e-27","ENSRNOG00000061237"
"967","-5.6415191"," 2.3090209842","120.843643"," 4.134683e-28"," 3.156522e-27","ENSRNOG00000023803"
"968","-2.4261021"," 4.8087176392","120.822918"," 4.178103e-28"," 3.187909e-27","ENSRNOG00000001314"
"969","-2.1500430"," 4.7407815338","120.779893"," 4.269706e-28"," 3.254208e-27","ENSRNOG00000020201"
"970","-3.3968658"," 9.5404371898","120.617117"," 4.634817e-28"," 3.528590e-27","ENSRNOG00000003233"
"971","-3.6384272"," 3.6496599103","120.519340"," 4.868978e-28"," 3.700745e-27","ENSRNOG00000024952"
"972","-2.6086282"," 4.8000656195","120.509042"," 4.894321e-28"," 3.717962e-27","ENSRNOG00000052814"
"973","-5.0963286"," 2.6566163715","120.456990"," 5.024439e-28"," 3.814709e-27","ENSRNOG00000018832"
"974","-2.8947881"," 4.7498966690","120.386894"," 5.205148e-28"," 3.947571e-27","ENSRNOG00000032437"
"975","-4.1059005"," 3.9509458212","120.172093"," 5.800403e-28"," 4.394187e-27","ENSRNOG00000031138"
"976","-5.9380737"," 2.8037246590","120.133838"," 5.913344e-28"," 4.474841e-27","ENSRNOG00000016044"
"977","-2.9840054"," 5.4832162567","120.068596"," 6.111057e-28"," 4.621926e-27","ENSRNOG00000055721"
"978","-5.3673610","11.7532386558","120.061759"," 6.132154e-28"," 4.635345e-27","ENSRNOG00000014964"
"979","-2.1213013"," 5.7747713915","119.997156"," 6.335144e-28"," 4.786168e-27","ENSRNOG00000024539"
"980","-3.8151842"," 5.3550503443","119.858976"," 6.792164e-28"," 5.125839e-27","ENSRNOG00000013963"
"981","-2.0396466"," 6.1353149726","119.773701"," 7.090509e-28"," 5.342239e-27","ENSRNOG00000008822"
"982","-4.2650050","11.1826948764","119.760237"," 7.138798e-28"," 5.375690e-27","ENSRNOG00000017223"
"983","-2.6440934"," 5.2730545811","119.502812"," 8.128006e-28"," 6.107275e-27","ENSRNOG00000001989"
"984","-3.8366505"," 3.9384041159","119.467195"," 8.275264e-28"," 6.213707e-27","ENSRNOG00000049385"
"985","-2.9693516"," 3.2582726339","119.466384"," 8.278647e-28"," 6.213707e-27","ENSRNOG00000013358"
"986","-3.0329620"," 4.0039742192","119.352159"," 8.769351e-28"," 6.574872e-27","ENSRNOG00000007422"
"987","-4.1976764","10.1964920915","119.303556"," 8.986868e-28"," 6.734303e-27","ENSRNOG00000002783"
"988","-3.4470287"," 6.2696379151","119.064704"," 1.013684e-27"," 7.583694e-27","ENSRNOG00000028668"
"989","-5.0105212"," 6.9383103399","119.057300"," 1.017475e-27"," 7.607936e-27","ENSRNOG00000059900"
"990","-2.2660577"," 6.1740163491","119.016530"," 1.038604e-27"," 7.757530e-27","ENSRNOG00000022657"
"991","-2.1314184"," 6.8112519943","119.013096"," 1.040403e-27"," 7.766772e-27","ENSRNOG00000020889"
"992","-3.6505598"," 4.8500301854","118.960762"," 1.068218e-27"," 7.965806e-27","ENSRNOG00000009945"
"993","-3.3981584"," 6.3570021011","118.910501"," 1.095631e-27"," 8.161415e-27","ENSRNOG00000003049"
"994","-7.3755384","10.8493599275","118.869200"," 1.118683e-27"," 8.328641e-27","ENSRNOG00000037188"
"995","-4.9801127"," 5.5853957920","118.777145"," 1.171822e-27"," 8.719570e-27","ENSRNOG00000007545"
"996","-2.7176350"," 6.1829218399","118.720639"," 1.205684e-27"," 8.957067e-27","ENSRNOG00000024470"
"997","-5.3336728"," 3.2912389994","118.697524"," 1.219817e-27"," 9.057190e-27","ENSRNOG00000009291"
"998","-2.3549854"," 4.1238595612","118.613650"," 1.272503e-27"," 9.438240e-27","ENSRNOG00000009039"
"999","-3.9559790"," 7.8355051736","118.422507"," 1.401230e-27"," 1.037075e-26","ENSRNOG00000010658"
"1000","-3.7652663"," 7.7630212474","118.004436"," 1.730007e-27"," 1.276989e-26","ENSRNOG00000003370"
"1001","-3.3331170"," 2.8310037452","117.794800"," 1.922868e-27"," 1.413308e-26","ENSRNOG00000013323"
"1002","-2.4416885"," 7.8419840942","117.766081"," 1.950912e-27"," 1.433158e-26","ENSRNOG00000013331"
"1003","-4.5604541"," 2.3425548888","117.720357"," 1.996409e-27"," 1.465023e-26","ENSRNOG00000010325"
"1004","-4.2919700"," 3.7803048595","117.664967"," 2.052948e-27"," 1.504116e-26","ENSRNOG00000025882"
"1005","-3.9990992"," 2.7448531496","117.585092"," 2.137311e-27"," 1.565096e-26","ENSRNOG00000053040"
"1006","-3.5523082"," 3.0584407107","117.221287"," 2.567608e-27"," 1.876214e-26","ENSRNOG00000018400"
"1007","-2.0813155"," 4.8974789707","117.166123"," 2.640025e-27"," 1.926075e-26","ENSRNOG00000030443"
"1008","-2.9746655"," 3.5243271237","117.135417"," 2.681216e-27"," 1.955095e-26","ENSRNOG00000027502"
"1009","-3.4888116"," 5.2621886684","117.054298"," 2.793150e-27"," 2.033496e-26","ENSRNOG00000048152"
"1010","-3.8477930"," 8.4584245897","117.024432"," 2.835529e-27"," 2.062176e-26","ENSRNOG00000004027"
"1011","-2.1577703"," 4.4257248643","116.981117"," 2.898138e-27"," 2.105493e-26","ENSRNOG00000009175"
"1012","-4.6741629"," 2.6527907948","116.815165"," 3.151072e-27"," 2.286844e-26","ENSRNOG00000003784"
"1013","-3.4135393"," 7.2805315563","116.684681"," 3.365358e-27"," 2.441077e-26","ENSRNOG00000010233"
"1014","-3.6300674"," 6.5362520568","116.668977"," 3.392111e-27"," 2.459192e-26","ENSRNOG00000009957"
"1015","-5.4804463"," 3.0580613244","116.442392"," 3.802660e-27"," 2.748177e-26","ENSRNOG00000007706"
"1016","-2.0544204"," 5.7745950532","116.380646"," 3.922914e-27"," 2.833603e-26","ENSRNOG00000021725"
"1017","-3.5195344"," 7.3046608582","116.229557"," 4.233454e-27"," 3.056315e-26","ENSRNOG00000029501"
"1018","-4.3209418"," 9.9134028127","116.180257"," 4.340011e-27"," 3.131607e-26","ENSRNOG00000008837"
"1019","-2.2806318"," 4.6267278143","116.082849"," 4.558497e-27"," 3.287542e-26","ENSRNOG00000060623"
"1020","-3.3159040"," 3.0433204254","115.973874"," 4.815994e-27"," 3.471435e-26","ENSRNOG00000034026"
"1021","-2.0108321"," 5.4353154100","115.945223"," 4.886076e-27"," 3.520114e-26","ENSRNOG00000014564"
"1022","-2.7219742"," 3.8322065697","115.923700"," 4.939392e-27"," 3.556671e-26","ENSRNOG00000030445"
"1023","-2.3029772"," 4.1753997046","115.854005"," 5.116064e-27"," 3.681967e-26","ENSRNOG00000018657"
"1024","-2.5350582"," 5.1486466789","115.375763"," 6.511308e-27"," 4.676365e-26","ENSRNOG00000015226"
"1025","-4.7603919"," 3.2435949050","115.201163"," 7.110587e-27"," 5.104109e-26","ENSRNOG00000003260"
"1026","-5.3091586"," 5.0742280562","115.145954"," 7.311329e-27"," 5.242758e-26","ENSRNOG00000009565"
"1027","-2.2252815"," 4.0937393227","115.098806"," 7.487243e-27"," 5.363334e-26","ENSRNOG00000050949"
"1028","-4.1817755"," 5.0188150287","115.042707"," 7.702076e-27"," 5.514367e-26","ENSRNOG00000046829"
"1029","-3.5536094"," 2.9333048091","115.009867"," 7.830687e-27"," 5.603544e-26","ENSRNOG00000000543"
"1030","-2.5202132"," 5.3849153029","114.930804"," 8.149199e-27"," 5.828449e-26","ENSRNOG00000003967"
"1031","-3.4739595"," 4.6088162217","114.860983"," 8.441238e-27"," 6.031077e-26","ENSRNOG00000002408"
"1032","-4.2065652"," 8.2792695751","114.749510"," 8.929345e-27"," 6.376521e-26","ENSRNOG00000029726"
"1033","-2.0943546"," 5.5061765022","114.656084"," 9.360104e-27"," 6.680677e-26","ENSRNOG00000019276"
"1034","-4.1904911"," 2.6375246010","114.623691"," 9.514260e-27"," 6.780862e-26","ENSRNOG00000049203"
"1035","-2.4615191"," 6.6944051290","114.623497"," 9.515191e-27"," 6.780862e-26","ENSRNOG00000057855"
"1036","-1.8218515"," 5.2768857293","114.592659"," 9.664322e-27"," 6.880041e-26","ENSRNOG00000015843"
"1037","-3.2186470"," 5.5595544637","114.439924"," 1.043812e-26"," 7.415625e-26","ENSRNOG00000056325"
"1038","-3.6209664"," 3.9667802887","114.425883"," 1.051229e-26"," 7.464482e-26","ENSRNOG00000010708"
"1039","-4.1756633"," 9.2499480403","114.371468"," 1.080475e-26"," 7.664276e-26","ENSRNOG00000001066"
"1040","-2.2912808"," 6.0608943773","114.348193"," 1.093232e-26"," 7.750788e-26","ENSRNOG00000004834"
"1041","-7.4293089"," 3.3893227552","114.073558"," 1.255631e-26"," 8.883927e-26","ENSRNOG00000000768"
"1042","-2.0783701"," 6.8080991977","113.995248"," 1.306212e-26"," 9.227624e-26","ENSRNOG00000006865"
"1043","-3.7637772"," 7.2942294103","113.793632"," 1.446012e-26"," 1.019959e-25","ENSRNOG00000006916"
"1044","-4.4705739"," 6.1443271110","113.749079"," 1.478870e-26"," 1.042603e-25","ENSRNOG00000007069"
"1045","-2.1009228"," 4.1336437288","113.481401"," 1.692616e-26"," 1.191471e-25","ENSRNOG00000012153"
"1046","-2.7757020"," 7.1805998877","113.426022"," 1.740556e-26"," 1.224593e-25","ENSRNOG00000051232"
"1047","-3.9992750"," 2.1176823035","113.348462"," 1.809989e-26"," 1.272148e-25","ENSRNOG00000013877"
"1048","-2.3530220"," 5.4201196027","113.329459"," 1.827419e-26"," 1.283746e-25","ENSRNOG00000014079"
"1049","-2.7925259"," 4.1269161485","113.315831"," 1.840022e-26"," 1.291943e-25","ENSRNOG00000024712"
"1050","-2.7965864"," 3.5141948259","113.198635"," 1.952059e-26"," 1.369216e-25","ENSRNOG00000026828"
"1051","-4.1780002"," 3.0907912162","113.190102"," 1.960477e-26"," 1.374423e-25","ENSRNOG00000016769"
"1052","-6.1800002"," 2.8034150093","113.183666"," 1.966851e-26"," 1.378192e-25","ENSRNOG00000029744"
"1053","-3.1098270"," 3.8362832497","113.150611"," 1.999916e-26"," 1.400651e-25","ENSRNOG00000004563"
"1054","-3.0398190"," 3.3170786486","113.101398"," 2.050176e-26"," 1.434396e-25","ENSRNOG00000025423"
"1055","-3.7114883"," 7.7259086080","113.078073"," 2.074436e-26"," 1.450636e-25","ENSRNOG00000007378"
"1056","-2.3824318"," 3.9242024284","113.015427"," 2.141025e-26"," 1.496443e-25","ENSRNOG00000000633"
"1057","-2.1453212"," 4.4769392709","113.006356"," 2.150842e-26"," 1.502545e-25","ENSRNOG00000056524"
"1058","-3.2428748"," 3.6020195395","112.991910"," 2.166571e-26"," 1.512768e-25","ENSRNOG00000021203"
"1059","-6.1932074"," 1.6574614044","112.921892"," 2.244447e-26"," 1.566352e-25","ENSRNOG00000014257"
"1060","-2.4378266"," 5.8685195675","112.759594"," 2.435897e-26"," 1.699103e-25","ENSRNOG00000021573"
"1061","-4.2028279"," 9.2172615820","112.751110"," 2.446342e-26"," 1.704667e-25","ENSRNOG00000055531"
"1062","-4.8981899","12.0560698099","112.743988"," 2.455146e-26"," 1.709940e-25","ENSRNOG00000016275"
"1063","-7.1153553"," 3.1435993002","112.665683"," 2.554049e-26"," 1.777927e-25","ENSRNOG00000062027"
"1064","-2.4221920"," 7.9036317609","112.585033"," 2.660083e-26"," 1.850807e-25","ENSRNOG00000007892"
"1065","-3.5888479"," 7.2956344695","112.572759"," 2.676601e-26"," 1.861362e-25","ENSRNOG00000016807"
"1066","-2.7604006"," 3.0527522546","112.554940"," 2.700764e-26"," 1.877221e-25","ENSRNOG00000015534"
"1067","-4.3106155"," 6.9874942470","112.298301"," 3.073989e-26"," 2.130210e-25","ENSRNOG00000032394"
"1068","-3.2752324"," 3.7176309692","112.208802"," 3.215934e-26"," 2.225227e-25","ENSRNOG00000005447"
"1069","-2.5896452"," 4.2555517486","112.187998"," 3.249857e-26"," 2.247574e-25","ENSRNOG00000003611"
"1070","-3.7691104"," 3.1360507659","112.039469"," 3.502673e-26"," 2.418788e-25","ENSRNOG00000052665"
"1071","-5.3708897","10.8008480336","111.917184"," 3.725517e-26"," 2.568822e-25","ENSRNOG00000001806"
"1072","-2.1474837"," 6.4094437031","111.904916"," 3.748641e-26"," 2.583477e-25","ENSRNOG00000019811"
"1073","-5.3901478"," 1.7099843249","111.890143"," 3.776678e-26"," 2.601502e-25","ENSRNOG00000005278"
"1074","-2.5032361"," 5.0495685338","111.825113"," 3.902610e-26"," 2.682898e-25","ENSRNOG00000001795"
"1075","-4.0063954"," 3.1178526125","111.803693"," 3.945003e-26"," 2.710694e-25","ENSRNOG00000016242"
"1076","-3.1027791"," 5.1782948589","111.781331"," 3.989752e-26"," 2.738718e-25","ENSRNOG00000023208"
"1077","-3.2346609"," 2.8361848477","111.717603"," 4.120083e-26"," 2.826778e-25","ENSRNOG00000004085"
"1078","-2.0874789"," 5.1695838770","111.642154"," 4.279901e-26"," 2.932061e-25","ENSRNOG00000017506"
"1079","-3.1484082"," 6.0999366989","111.637538"," 4.289876e-26"," 2.937439e-25","ENSRNOG00000002553"
"1080","-4.7027554"," 2.8286036665","111.625011"," 4.317069e-26"," 2.954594e-25","ENSRNOG00000030729"
"1081","-4.0742431"," 2.8546846875","111.403252"," 4.828006e-26"," 3.297745e-25","ENSRNOG00000029191"
"1082","-3.2638649"," 7.2046381640","111.359059"," 4.936836e-26"," 3.370415e-25","ENSRNOG00000002212"
"1083","-2.1848010"," 5.3162961894","111.346407"," 4.968443e-26"," 3.390319e-25","ENSRNOG00000004710"
"1084","-2.9713497"," 4.1977601747","111.099343"," 5.627867e-26"," 3.830831e-25","ENSRNOG00000036894"
"1085","-2.1165539"," 6.1378427761","111.064609"," 5.727337e-26"," 3.896620e-25","ENSRNOG00000008461"
"1086","-2.5819208"," 4.0421524877","110.922018"," 6.154463e-26"," 4.181041e-25","ENSRNOG00000027040"
"1087","-3.1517782"," 7.0535553885","110.814015"," 6.499063e-26"," 4.406480e-25","ENSRNOG00000008063"
"1088","-3.6833929"," 4.0602212124","110.758610"," 6.683260e-26"," 4.526926e-25","ENSRNOG00000008907"
"1089","-4.2451124"," 1.7342001896","110.691688"," 6.912726e-26"," 4.675480e-25","ENSRNOG00000007410"
"1090","-2.1107636"," 6.3826987584","110.653789"," 7.046153e-26"," 4.761063e-25","ENSRNOG00000021232"
"1091","-2.3949798"," 4.0460394979","110.535496"," 7.479410e-26"," 5.048875e-25","ENSRNOG00000008593"
"1092","-6.0386970"," 2.9071569986","110.471529"," 7.724690e-26"," 5.211903e-25","ENSRNOG00000005250"
"1093","-2.8915960"," 7.5964450380","110.189342"," 8.906418e-26"," 6.000433e-25","ENSRNOG00000001136"
"1094","-2.7747847"," 7.7610643490","110.158417"," 9.046448e-26"," 6.091804e-25","ENSRNOG00000012966"
"1095","-2.4600093"," 3.6906857497","110.156733"," 9.054139e-26"," 6.094013e-25","ENSRNOG00000050636"
"1096","-6.3099806"," 1.2206363110","110.114092"," 9.251011e-26"," 6.220461e-25","ENSRNOG00000019716"
"1097","-2.4106002"," 5.0752156318","110.065069"," 9.482642e-26"," 6.373111e-25","ENSRNOG00000014128"
"1098","-2.7292852"," 4.5883352570","110.057767"," 9.517636e-26"," 6.393519e-25","ENSRNOG00000026226"
"1099","-1.9914211"," 6.4199159969","109.996169"," 9.818032e-26"," 6.592107e-25","ENSRNOG00000030790"
"1100","-1.8543303"," 5.9276907781","109.983393"," 9.881511e-26"," 6.631507e-25","ENSRNOG00000046227"
"1101","-2.2353937"," 4.7124849276","109.927283"," 1.016521e-25"," 6.815279e-25","ENSRNOG00000017949"
"1102","-4.6505628"," 9.6037043122","109.904202"," 1.028426e-25"," 6.891753e-25","ENSRNOG00000001338"
"1103","-1.9840320"," 5.8537954016","109.858969"," 1.052163e-25"," 7.047404e-25","ENSRNOG00000011189"
"1104","-4.8636674","12.9761891246","109.671581"," 1.156480e-25"," 7.727392e-25","ENSRNOG00000018454"
"1105","-1.9830206"," 6.4093014495","109.654828"," 1.166296e-25"," 7.789211e-25","ENSRNOG00000019649"
"1106","-2.1522108"," 6.4143707349","109.496146"," 1.263499e-25"," 8.434316e-25","ENSRNOG00000010452"
"1107","-4.2300225","10.8220652170","109.418694"," 1.313846e-25"," 8.766166e-25","ENSRNOG00000016325"
"1108","-3.6186251"," 3.9108935065","109.415154"," 1.316195e-25"," 8.777597e-25","ENSRNOG00000002826"
"1109","-2.8533500"," 3.5465518533","109.326514"," 1.376388e-25"," 9.170171e-25","ENSRNOG00000037148"
"1110","-2.4630848"," 3.5154913478","109.208352"," 1.460933e-25"," 9.724071e-25","ENSRNOG00000019027"
"1111","-4.0804053"," 3.1734064918","109.083936"," 1.555572e-25"," 1.033905e-24","ENSRNOG00000021726"
"1112","-2.2937791"," 4.2374635993","108.977598"," 1.641305e-25"," 1.089839e-24","ENSRNOG00000016873"
"1113","-1.9539832"," 6.1108065283","108.921637"," 1.688303e-25"," 1.119970e-24","ENSRNOG00000007775"
"1114","-3.3218049"," 2.6413239750","108.854047"," 1.746867e-25"," 1.158263e-24","ENSRNOG00000016252"
"1115","-2.3196164"," 6.4609020509","108.775861"," 1.817151e-25"," 1.204287e-24","ENSRNOG00000006523"
"1116","-4.6847437"," 5.2461353422","108.728801"," 1.860811e-25"," 1.232631e-24","ENSRNOG00000007197"
"1117","-2.3097371"," 5.2264867443","108.712925"," 1.875775e-25"," 1.241948e-24","ENSRNOG00000057451"
"1118","-2.3071865"," 3.6895478021","108.589324"," 1.996471e-25"," 1.321228e-24","ENSRNOG00000000955"
"1119","-2.1799981"," 5.5896446180","108.509827"," 2.078174e-25"," 1.374639e-24","ENSRNOG00000007518"
"1120","-2.3008078"," 7.1542586664","108.502722"," 2.085636e-25"," 1.378915e-24","ENSRNOG00000019070"
"1121","-3.8585162"," 7.5533295307","108.303795"," 2.305826e-25"," 1.522354e-24","ENSRNOG00000055295"
"1122","-4.9951236"," 1.8227024674","108.303735"," 2.305896e-25"," 1.522354e-24","ENSRNOG00000029449"
"1123","-2.3288460"," 6.5031737491","108.038825"," 2.635644e-25"," 1.738393e-24","ENSRNOG00000009512"
"1124","-3.0350749"," 2.7958427153","108.015301"," 2.667112e-25"," 1.757470e-24","ENSRNOG00000024563"
"1125","-1.8351681"," 5.1426182586","107.748563"," 3.051335e-25"," 2.006823e-24","ENSRNOG00000012911"
"1126","-3.6805561"," 3.0755821733","107.632897"," 3.234713e-25"," 2.124394e-24","ENSRNOG00000008218"
"1127","-4.0398062"," 7.6273638495","107.347185"," 3.736321e-25"," 2.448008e-24","ENSRNOG00000013484"
"1128","-2.2406414"," 4.4044781833","107.322341"," 3.783453e-25"," 2.477714e-24","ENSRNOG00000046984"
"1129","-2.2079859"," 6.5332884593","107.089310"," 4.255533e-25"," 2.777655e-24","ENSRNOG00000005101"
"1130","-2.3631629"," 4.1443381428","106.648983"," 5.314329e-25"," 3.462242e-24","ENSRNOG00000011931"
"1131","-2.3747946"," 7.8936375617","106.518439"," 5.676190e-25"," 3.694470e-24","ENSRNOG00000013743"
"1132","-3.6082768"," 3.0678651508","106.516233"," 5.682513e-25"," 3.696844e-24","ENSRNOG00000021231"
"1133","-4.1090137"," 3.5947554265","106.513020"," 5.691733e-25"," 3.701100e-24","ENSRNOG00000027938"
"1134","-4.2261969"," 8.0253597428","106.139309"," 6.872966e-25"," 4.458715e-24","ENSRNOG00000019342"
"1135","-2.5504417"," 4.0958951011","105.834216"," 8.016930e-25"," 5.191093e-24","ENSRNOG00000015597"
"1136","-2.9797739"," 3.1209549844","105.758335"," 8.329874e-25"," 5.388680e-24","ENSRNOG00000047005"
"1137","-3.4807632"," 2.4243335946","105.628434"," 8.894227e-25"," 5.740328e-24","ENSRNOG00000013742"
"1138","-2.8707424"," 4.4342743081","105.612141"," 8.967656e-25"," 5.785017e-24","ENSRNOG00000019982"
"1139","-3.2414761"," 7.7136515736","105.595298"," 9.044207e-25"," 5.823525e-24","ENSRNOG00000018405"
"1140","-3.1541838"," 3.6943611106","105.581795"," 9.106047e-25"," 5.860613e-24","ENSRNOG00000013328"
"1141","-4.0295310"," 8.6842823194","105.545336"," 9.275139e-25"," 5.963884e-24","ENSRNOG00000016648"
"1142","-4.2379927"," 2.6663327724","105.539469"," 9.302643e-25"," 5.978787e-24","ENSRNOG00000053891"
"1143","-2.4574892"," 6.1966223681","105.426593"," 9.847934e-25"," 6.317491e-24","ENSRNOG00000013118"
"1144","-3.8692275"," 2.5529060469","105.345995"," 1.025675e-24"," 6.576696e-24","ENSRNOG00000011976"
"1145","-2.4181876"," 3.4882336205","105.302843"," 1.048256e-24"," 6.718370e-24","ENSRNOG00000001599"
"1146","-4.2902761"," 5.1474662040","105.252537"," 1.075210e-24"," 6.887923e-24","ENSRNOG00000012387"
"1147","-2.6109131"," 4.3915789435","105.157725"," 1.127908e-24"," 7.218820e-24","ENSRNOG00000011794"
"1148","-4.4661607","11.9131423466","105.140324"," 1.137856e-24"," 7.279119e-24","ENSRNOG00000006889"
"1149","-2.2542111"," 4.3909219532","104.980552"," 1.233405e-24"," 7.879421e-24","ENSRNOG00000021781"
"1150","-2.8187975"," 4.1465586934","104.909106"," 1.278689e-24"," 8.157401e-24","ENSRNOG00000012054"
"1151","-3.8670337"," 6.6858670558","104.884638"," 1.294578e-24"," 8.254949e-24","ENSRNOG00000011861"
"1152","-4.4873614"," 1.6314911149","104.756711"," 1.380916e-24"," 8.797369e-24","ENSRNOG00000003285"
"1153","-2.5184806"," 4.7199744849","104.755044"," 1.382078e-24"," 8.800718e-24","ENSRNOG00000004040"
"1154","-3.5665469"," 5.8463578569","104.701472"," 1.419955e-24"," 9.033584e-24","ENSRNOG00000000281"
"1155","-2.5965307"," 3.6453689777","104.690881"," 1.427565e-24"," 9.077817e-24","ENSRNOG00000001621"
"1156","-6.0738650"," 2.9391700834","104.535271"," 1.544199e-24"," 9.805951e-24","ENSRNOG00000001296"
"1157","-3.0454461"," 4.3693912421","104.508638"," 1.565096e-24"," 9.934081e-24","ENSRNOG00000004624"
"1158","-2.8531871"," 4.3696466332","104.429987"," 1.628472e-24"," 1.032686e-23","ENSRNOG00000007713"
"1159","-1.9490510"," 5.2328462736","104.355033"," 1.691257e-24"," 1.072008e-23","ENSRNOG00000008927"
"1160","-3.0390342"," 4.8866351156","104.341085"," 1.703204e-24"," 1.079087e-23","ENSRNOG00000061695"
"1161","-3.0294571"," 4.0276383686","104.249259"," 1.783997e-24"," 1.129756e-23","ENSRNOG00000008666"
"1162","-2.8001895"," 5.9529819206","104.104034"," 1.919670e-24"," 1.212894e-23","ENSRNOG00000020151"
"1163","-2.4266902"," 6.5772981954","104.027799"," 1.994972e-24"," 1.259896e-23","ENSRNOG00000001177"
"1164","-3.1224812"," 7.5389933861","103.982063"," 2.041560e-24"," 1.288140e-23","ENSRNOG00000008374"
"1165","-2.7984349"," 4.4181279697","103.973816"," 2.050075e-24"," 1.292923e-23","ENSRNOG00000045649"
"1166","-2.4628991"," 8.1299967733","103.908972"," 2.118280e-24"," 1.334111e-23","ENSRNOG00000003463"
"1167","-2.0672187"," 7.1785175480","103.846836"," 2.185765e-24"," 1.375718e-23","ENSRNOG00000006444"
"1168","-1.8951681"," 4.8242614183","103.717584"," 2.333113e-24"," 1.466073e-23","ENSRNOG00000010041"
"1169","-2.0657721"," 5.0724685416","103.586263"," 2.492997e-24"," 1.565829e-23","ENSRNOG00000010748"
"1170","-4.7731382"," 2.2959280640","103.475602"," 2.636207e-24"," 1.655025e-23","ENSRNOG00000019358"
"1171","-7.0887091"," 5.2413127155","103.467133"," 2.647499e-24"," 1.661360e-23","ENSRNOG00000046643"
"1172","-1.9074218"," 5.5294111896","103.436660"," 2.688536e-24"," 1.686345e-23","ENSRNOG00000020941"
"1173","-3.1312043"," 3.2254234084","103.242717"," 2.965035e-24"," 1.856405e-23","ENSRNOG00000024012"
"1174","-2.3065231"," 4.5082247011","103.213975"," 3.008366e-24"," 1.882681e-23","ENSRNOG00000010512"
"1175","-7.3233944"," 1.2099349102","103.181734"," 3.057724e-24"," 1.912704e-23","ENSRNOG00000025444"
"1176","-2.2071539"," 7.1840151044","103.049764"," 3.268345e-24"," 2.042605e-23","ENSRNOG00000010543"
"1177","-3.0539159"," 2.4403767554","102.897770"," 3.528967e-24"," 2.202496e-23","ENSRNOG00000015622"
"1178","-2.6515243"," 3.9310244581","102.774030"," 3.756416e-24"," 2.343393e-23","ENSRNOG00000015026"
"1179","-2.2517979"," 3.8996594891","102.768688"," 3.766559e-24"," 2.348660e-23","ENSRNOG00000015732"
"1180","-4.1823070"," 2.0541246322","102.666459"," 3.966028e-24"," 2.467473e-23","ENSRNOG00000022921"
"1181","-2.3354646"," 4.0243267487","102.652342"," 3.994390e-24"," 2.484000e-23","ENSRNOG00000060568"
